,RT,SERIALNO
33729,H,2016000936099
33730,H,2016000936321
33731,H,2016000936592
33732,H,2016000937006
33733,H,2016000937174
33734,H,2016000937222
33735,H,2016000937357
33736,H,2016000937467
33737,H,2016000937618
33738,H,2016000937635
33739,H,2016000937708
33740,H,2016000937843
33741,H,2016000938024
33742,H,2016000938039
33743,H,2016000938460
33744,H,2016000938733
33745,H,2016000938989
33746,H,2016000939536
33747,H,2016000939763
33748,H,2016000939786
33749,H,2016000939868
33750,H,2016000939915
33751,H,2016000940068
33752,H,2016000940501
33753,H,2016000940654
33754,H,2016000940775
33755,H,2016000940920
33756,H,2016000941025
33757,H,2016000941254
33758,H,2016000941407
33759,H,2016000941467
33760,H,2016000941596
33761,H,2016000941618
33762,H,2016000941724
33763,H,2016000941860
33764,H,2016000941976
33765,H,2016000942009
33766,H,2016000942025
33767,H,2016000942110
33768,H,2016000942242
33769,H,2016000942715
33770,H,2016000942878
33771,H,2016000942889
33772,H,2016000943196
33773,H,2016000943316
33774,H,2016000943339
33775,H,2016000944304
33776,H,2016000944492
33777,H,2016000944936
33778,H,2016000945137
33779,H,2016000945354
33780,H,2016000945580
33781,H,2016000945865
33782,H,2016000946106
33783,H,2016000946107
33784,H,2016000946252
33785,H,2016000946280
33786,H,2016000946479
33787,H,2016000946688
33788,H,2016000946720
33789,H,2016000946790
33790,H,2016000946791
33791,H,2016000946926
33792,H,2016000947214
33793,H,2016000947561
33794,H,2016000947948
33795,H,2016000948095
33796,H,2016000948333
33797,H,2016000948603
33798,H,2016000948721
33799,H,2016000948750
33800,H,2016000948937
33801,H,2016000949207
33802,H,2016000949582
33803,H,2016000949906
33804,H,2016000950020
33805,H,2016000950301
33806,H,2016000950302
33807,H,2016000950336
33808,H,2016000950640
33809,H,2016000950821
33810,H,2016000951005
33811,H,2016000951204
33812,H,2016000951367
33813,H,2016000951511
33814,H,2016000951594
33815,H,2016000951625
33816,H,2016000951642
33817,H,2016000951930
33818,H,2016000951976
33819,H,2016000952348
33820,H,2016000952429
33821,H,2016000952912
33822,H,2016000952977
33823,H,2016000953323
33824,H,2016000953383
33825,H,2016000954095
33826,H,2016000954232
33827,H,2016000954286
33828,H,2016000954407
33829,H,2016000954417
33830,H,2016000954700
33831,H,2016000954837
33832,H,2016000955216
33833,H,2016000955371
33834,H,2016000956636
33835,H,2016000956692
33836,H,2016000957357
33837,H,2016000957452
33838,H,2016000957547
33839,H,2016000957565
33840,H,2016000957876
33841,H,2016000958332
33842,H,2016000958734
33843,H,2016000958959
33844,H,2016000958961
33845,H,2016000959394
33846,H,2016000959494
33847,H,2016000959566
33848,H,2016000959625
33849,H,2016000959732
33850,H,2016000959734
33851,H,2016000959950
33852,H,2016000960048
33853,H,2016000960232
33854,H,2016000960294
33855,H,2016000960348
33856,H,2016000960349
33857,H,2016000960661
33858,H,2016000960731
33859,H,2016000960833
33860,H,2016000960848
33861,H,2016000960871
33862,H,2016000961238
33863,H,2016000961730
33864,H,2016000961767
33865,H,2016000961898
33866,H,2016000962141
33867,H,2016000962161
33868,H,2016000962210
33869,H,2016000962298
33870,H,2016000962654
33871,H,2016000963219
33872,H,2016000963442
33873,H,2016000963686
33874,H,2016000964130
33875,H,2016000964189
33876,H,2016000964621
33877,H,2016000964714
33878,H,2016000964835
33879,H,2016000964943
33880,H,2016000965370
33881,H,2016000965638
33882,H,2016000966162
33883,H,2016000966188
33884,H,2016000966244
33885,H,2016000966299
33886,H,2016000966979
33887,H,2016000967343
33888,H,2016000967623
33889,H,2016000968103
33890,H,2016000968129
33891,H,2016000968871
33892,H,2016000969143
33893,H,2016000969359
33894,H,2016000969378
33895,H,2016000969596
33896,H,2016000970256
33897,H,2016000970455
33898,H,2016000970568
33899,H,2016000970900
33900,H,2016000971391
33901,H,2016000971545
33902,H,2016000972050
33903,H,2016000972072
33904,H,2016000972100
33905,H,2016000972151
33906,H,2016000972217
33907,H,2016000973046
33908,H,2016000973650
33909,H,2016000973923
33910,H,2016000974012
33911,H,2016000974464
33912,H,2016000974503
33913,H,2016000974529
33914,H,2016000974550
33915,H,2016000974631
33916,H,2016000975601
33917,H,2016000976065
33918,H,2016000976150
33919,H,2016000976249
33920,H,2016000976353
33921,H,2016000976596
33922,H,2016000976912
33923,H,2016000977133
33924,H,2016000977197
33925,H,2016000977344
33926,H,2016000977696
33927,H,2016000977856
33928,H,2016000978394
33929,H,2016000978462
33930,H,2016000978509
33931,H,2016000978536
33932,H,2016000978601
33933,H,2016000979129
33934,H,2016000979164
33935,H,2016000979222
33936,H,2016000979307
33937,H,2016000979350
33938,H,2016000979551
33939,H,2016000979716
33940,H,2016000980222
33941,H,2016000980643
33942,H,2016000981082
33943,H,2016000981153
33944,H,2016000981351
33945,H,2016000981490
33946,H,2016000981517
33947,H,2016000981675
33948,H,2016000982067
33949,H,2016000982106
33950,H,2016000982149
33951,H,2016000982437
33952,H,2016000982451
33953,H,2016000982689
33954,H,2016000982857
33955,H,2016000982861
33956,H,2016000983061
33957,H,2016000983280
33958,H,2016000983732
33959,H,2016000983922
33960,H,2016000984064
33961,H,2016000984409
33962,H,2016000984586
33963,H,2016000984904
33964,H,2016000984961
33965,H,2016000985631
33966,H,2016000985741
33967,H,2016000985764
33968,H,2016000985787
33969,H,2016000985830
33970,H,2016000986254
33971,H,2016000986262
33972,H,2016000986503
33973,H,2016000986508
33974,H,2016000986952
33975,H,2016000988320
33976,H,2016000988426
33977,H,2016000989184
33978,H,2016000989388
33979,H,2016000989497
33980,H,2016000989550
33981,H,2016000989788
33982,H,2016000989981
33983,H,2016000990394
33984,H,2016000990512
33985,H,2016000990539
33986,H,2016000990552
33987,H,2016000990763
33988,H,2016000991180
33989,H,2016000991475
33990,H,2016000991909
33991,H,2016000991925
33992,H,2016000992165
33993,H,2016000992258
33994,H,2016000992385
33995,H,2016000992655
33996,H,2016000993125
33997,H,2016000993426
33998,H,2016000993851
33999,H,2016000993970
34000,H,2016000994177
34001,H,2016000994778
34002,H,2016000995146
34003,H,2016000995277
34004,H,2016000995389
34005,H,2016000995554
34006,H,2016000996204
34007,H,2016000996470
34008,H,2016000996971
34009,H,2016000997243
34010,H,2016000997343
34011,H,2016000997436
34012,H,2016000997603
34013,H,2016000997676
34014,H,2016000997898
34015,H,2016000998068
34016,H,2016000998504
34017,H,2016000998573
34018,H,2016000998674
34019,H,2016000998818
34020,H,2016000998912
34021,H,2016000999019
34022,H,2016000999099
34023,H,2016000999448
34024,H,2016000999959
34025,H,2016001000050
34026,H,2016001000073
34027,H,2016001000087
34028,H,2016001000193
34029,H,2016001000533
34030,H,2016001000720
34031,H,2016001000851
34032,H,2016001001239
34033,H,2016001001282
34034,H,2016001001459
34035,H,2016001001705
34036,H,2016001001965
34037,H,2016001002008
34038,H,2016001002010
34039,H,2016001002038
34040,H,2016001002072
34041,H,2016001002079
34042,H,2016001002338
34043,H,2016001002589
34044,H,2016001002653
34045,H,2016001003540
34046,H,2016001003757
34047,H,2016001004196
34048,H,2016001004317
34049,H,2016001005049
34050,H,2016001005458
34051,H,2016001006033
34052,H,2016001006265
34053,H,2016001006402
34054,H,2016001007309
34055,H,2016001007345
34056,H,2016001007557
34057,H,2016001007730
34058,H,2016001007783
34059,H,2016001008030
34060,H,2016001008226
34061,H,2016001008250
34062,H,2016001008589
34063,H,2016001008742
34064,H,2016001008774
34065,H,2016001008798
34066,H,2016001009115
34067,H,2016001010559
34068,H,2016001010665
34069,H,2016001010905
34070,H,2016001011241
34071,H,2016001011648
34072,H,2016001011927
34073,H,2016001012267
34074,H,2016001012554
34075,H,2016001012664
34076,H,2016001012705
34077,H,2016001012768
34078,H,2016001012792
34079,H,2016001012823
34080,H,2016001013368
34081,H,2016001013480
34082,H,2016001013537
34083,H,2016001013612
34084,H,2016001013639
34085,H,2016001013684
34086,H,2016001014147
34087,H,2016001014259
34088,H,2016001014637
34089,H,2016001014941
34090,H,2016001015246
34091,H,2016001015602
34092,H,2016001015719
34093,H,2016001016902
34094,H,2016001016950
34095,H,2016001017002
34096,H,2016001017010
34097,H,2016001017054
34098,H,2016001017118
34099,H,2016001017493
34100,H,2016001017875
34101,H,2016001017928
34102,H,2016001018426
34103,H,2016001018497
34104,H,2016001018581
34105,H,2016001019314
34106,H,2016001020050
34107,H,2016001020236
34108,H,2016001020374
34109,H,2016001020863
34110,H,2016001021133
34111,H,2016001021578
34112,H,2016001021605
34113,H,2016001021722
34114,H,2016001021938
34115,H,2016001021982
34116,H,2016001022184
34117,H,2016001022404
34118,H,2016001022558
34119,H,2016001022807
34120,H,2016001022827
34121,H,2016001022969
34122,H,2016001023027
34123,H,2016001023089
34124,H,2016001023377
34125,H,2016001023504
34126,H,2016001023602
34127,H,2016001023621
34128,H,2016001023850
34129,H,2016001023906
34130,H,2016001024117
34131,H,2016001024176
34132,H,2016001024490
34133,H,2016001024838
34134,H,2016001025713
34135,H,2016001026770
34136,H,2016001026955
34137,H,2016001027130
34138,H,2016001027470
34139,H,2016001027482
34140,H,2016001027544
34141,H,2016001027604
34142,H,2016001027714
34143,H,2016001027780
34144,H,2016001027842
34145,H,2016001027850
34146,H,2016001028564
34147,H,2016001028625
34148,H,2016001028865
34149,H,2016001029446
34150,H,2016001029698
34151,H,2016001029806
34152,H,2016001030596
34153,H,2016001030772
34154,H,2016001031214
34155,H,2016001031319
34156,H,2016001031427
34157,H,2016001031673
34158,H,2016001031732
34159,H,2016001031850
34160,H,2016001031897
34161,H,2016001032022
34162,H,2016001032119
34163,H,2016001032276
34164,H,2016001032455
34165,H,2016001032811
34166,H,2016001033108
34167,H,2016001033134
34168,H,2016001033139
34169,H,2016001033216
34170,H,2016001033321
34171,H,2016001033333
34172,H,2016001033700
34173,H,2016001033961
34174,H,2016001034173
34175,H,2016001034240
34176,H,2016001034306
34177,H,2016001034598
34178,H,2016001034910
34179,H,2016001034958
34180,H,2016001035115
34181,H,2016001035158
34182,H,2016001035241
34183,H,2016001035518
34184,H,2016001035833
34185,H,2016001035930
34186,H,2016001035966
34187,H,2016001036173
34188,H,2016001036537
34189,H,2016001036754
34190,H,2016001037183
34191,H,2016001037350
34192,H,2016001037872
34193,H,2016001037931
34194,H,2016001037998
34195,H,2016001038342
34196,H,2016001038379
34197,H,2016001038501
34198,H,2016001038691
34199,H,2016001038830
34200,H,2016001038891
34201,H,2016001039035
34202,H,2016001039045
34203,H,2016001039130
34204,H,2016001039754
34205,H,2016001040309
34206,H,2016001040776
34207,H,2016001040795
34208,H,2016001040890
34209,H,2016001041198
34210,H,2016001041246
34211,H,2016001041455
34212,H,2016001041735
34213,H,2016001041748
34214,H,2016001041792
34215,H,2016001041967
34216,H,2016001042338
34217,H,2016001042565
34218,H,2016001042566
34219,H,2016001042941
34220,H,2016001042999
34221,H,2016001043088
34222,H,2016001043446
34223,H,2016001043791
34224,H,2016001043895
34225,H,2016001043995
34226,H,2016001044110
34227,H,2016001044128
34228,H,2016001044147
34229,H,2016001044526
34230,H,2016001044560
34231,H,2016001044693
34232,H,2016001044807
34233,H,2016001045483
34234,H,2016001045562
34235,H,2016001045881
34236,H,2016001045929
34237,H,2016001046054
34238,H,2016001046069
34239,H,2016001046323
34240,H,2016001046478
34241,H,2016001046787
34242,H,2016001046822
34243,H,2016001046833
34244,H,2016001046963
34245,H,2016001047173
34246,H,2016001048051
34247,H,2016001048083
34248,H,2016001048267
34249,H,2016001048303
34250,H,2016001048359
34251,H,2016001048558
34252,H,2016001049193
34253,H,2016001049294
34254,H,2016001049481
34255,H,2016001049494
34256,H,2016001049660
34257,H,2016001050281
34258,H,2016001050284
34259,H,2016001050402
34260,H,2016001050617
34261,H,2016001050722
34262,H,2016001050919
34263,H,2016001051202
34264,H,2016001051593
34265,H,2016001051738
34266,H,2016001051942
34267,H,2016001051986
34268,H,2016001052732
34269,H,2016001052769
34270,H,2016001052843
34271,H,2016001053008
34272,H,2016001053248
34273,H,2016001053725
34274,H,2016001053810
34275,H,2016001053926
34276,H,2016001054861
34277,H,2016001055050
34278,H,2016001055053
34279,H,2016001055075
34280,H,2016001055146
34281,H,2016001055851
34282,H,2016001055955
34283,H,2016001056097
34284,H,2016001056602
34285,H,2016001056616
34286,H,2016001056644
34287,H,2016001056700
34288,H,2016001056880
34289,H,2016001056920
34290,H,2016001057115
34291,H,2016001057181
34292,H,2016001057241
34293,H,2016001057326
34294,H,2016001057340
34295,H,2016001057353
34296,H,2016001057486
34297,H,2016001057495
34298,H,2016001057506
34299,H,2016001057661
34300,H,2016001057738
34301,H,2016001058221
34302,H,2016001058286
34303,H,2016001058390
34304,H,2016001058409
34305,H,2016001058661
34306,H,2016001058676
34307,H,2016001058710
34308,H,2016001058917
34309,H,2016001059059
34310,H,2016001059122
34311,H,2016001059377
34312,H,2016001059651
34313,H,2016001059753
34314,H,2016001059872
34315,H,2016001060338
34316,H,2016001060533
34317,H,2016001060590
34318,H,2016001060747
34319,H,2016001060865
34320,H,2016001062411
34321,H,2016001062423
34322,H,2016001062502
34323,H,2016001062518
34324,H,2016001062535
34325,H,2016001062712
34326,H,2016001062857
34327,H,2016001063648
34328,H,2016001063958
34329,H,2016001064066
34330,H,2016001064399
34331,H,2016001064997
34332,H,2016001065067
34333,H,2016001065112
34334,H,2016001065127
34335,H,2016001065238
34336,H,2016001065279
34337,H,2016001065438
34338,H,2016001065493
34339,H,2016001065901
34340,H,2016001065982
34341,H,2016001066017
34342,H,2016001066023
34343,H,2016001066206
34344,H,2016001066230
34345,H,2016001066233
34346,H,2016001066543
34347,H,2016001066710
34348,H,2016001066816
34349,H,2016001067042
34350,H,2016001067214
34351,H,2016001067393
34352,H,2016001067498
34353,H,2016001067595
34354,H,2016001067715
34355,H,2016001067751
34356,H,2016001067861
34357,H,2016001067959
34358,H,2016001068173
34359,H,2016001068386
34360,H,2016001068577
34361,H,2016001068677
34362,H,2016001068687
34363,H,2016001068705
34364,H,2016001068866
34365,H,2016001069376
34366,H,2016001069559
34367,H,2016001069726
34368,H,2016001070013
34369,H,2016001070362
34370,H,2016001070552
34371,H,2016001070574
34372,H,2016001070862
34373,H,2016001070909
34374,H,2016001071115
34375,H,2016001071223
34376,H,2016001071325
34377,H,2016001072577
34378,H,2016001073118
34379,H,2016001073273
34380,H,2016001073326
34381,H,2016001073496
34382,H,2016001073787
34383,H,2016001074066
34384,H,2016001074072
34385,H,2016001074160
34386,H,2016001074277
34387,H,2016001074394
34388,H,2016001074451
34389,H,2016001074540
34390,H,2016001074769
34391,H,2016001074801
34392,H,2016001075156
34393,H,2016001075713
34394,H,2016001075822
34395,H,2016001076130
34396,H,2016001076329
34397,H,2016001076375
34398,H,2016001076663
34399,H,2016001076742
34400,H,2016001076776
34401,H,2016001076990
34402,H,2016001077025
34403,H,2016001077039
34404,H,2016001077328
34405,H,2016001077699
34406,H,2016001077701
34407,H,2016001078376
34408,H,2016001078468
34409,H,2016001078710
34410,H,2016001078747
34411,H,2016001078939
34412,H,2016001079678
34413,H,2016001079765
34414,H,2016001079783
34415,H,2016001080868
34416,H,2016001081053
34417,H,2016001081094
34418,H,2016001081249
34419,H,2016001081306
34420,H,2016001081492
34421,H,2016001081949
34422,H,2016001082122
34423,H,2016001082283
34424,H,2016001082330
34425,H,2016001082447
34426,H,2016001082713
34427,H,2016001082793
34428,H,2016001082909
34429,H,2016001083316
34430,H,2016001083565
34431,H,2016001083660
34432,H,2016001084027
34433,H,2016001084267
34434,H,2016001084370
34435,H,2016001084544
34436,H,2016001084614
34437,H,2016001084646
34438,H,2016001084677
34439,H,2016001085008
34440,H,2016001085215
34441,H,2016001085579
34442,H,2016001085707
34443,H,2016001085792
34444,H,2016001085833
34445,H,2016001086352
34446,H,2016001086369
34447,H,2016001086761
34448,H,2016001086810
34449,H,2016001086873
34450,H,2016001087050
34451,H,2016001087666
34452,H,2016001087729
34453,H,2016001088161
34454,H,2016001088168
34455,H,2016001088371
34456,H,2016001088796
34457,H,2016001088973
34458,H,2016001089174
34459,H,2016001089198
34460,H,2016001090152
34461,H,2016001090353
34462,H,2016001090739
34463,H,2016001090784
34464,H,2016001091053
34465,H,2016001091205
34466,H,2016001091272
34467,H,2016001091458
34468,H,2016001091491
34469,H,2016001091659
34470,H,2016001091822
34471,H,2016001091960
34472,H,2016001092027
34473,H,2016001092147
34474,H,2016001092412
34475,H,2016001092606
34476,H,2016001092734
34477,H,2016001092742
34478,H,2016001093198
34479,H,2016001093773
34480,H,2016001094181
34481,H,2016001094225
34482,H,2016001094373
34483,H,2016001094514
34484,H,2016001094863
34485,H,2016001094876
34486,H,2016001095186
34487,H,2016001095390
34488,H,2016001095718
34489,H,2016001096086
34490,H,2016001096204
34491,H,2016001096224
34492,H,2016001096733
34493,H,2016001097030
34494,H,2016001097196
34495,H,2016001097325
34496,H,2016001097371
34497,H,2016001097433
34498,H,2016001097658
34499,H,2016001097700
34500,H,2016001097882
34501,H,2016001098276
34502,H,2016001098628
34503,H,2016001099061
34504,H,2016001099459
34505,H,2016001099497
34506,H,2016001099674
34507,H,2016001099676
34508,H,2016001100019
34509,H,2016001100093
34510,H,2016001100170
34511,H,2016001100182
34512,H,2016001100185
34513,H,2016001100199
34514,H,2016001100217
34515,H,2016001100410
34516,H,2016001100572
34517,H,2016001100791
34518,H,2016001100814
34519,H,2016001101016
34520,H,2016001101188
34521,H,2016001101382
34522,H,2016001101462
34523,H,2016001102051
34524,H,2016001102221
34525,H,2016001102231
34526,H,2016001102313
34527,H,2016001102776
34528,H,2016001102854
34529,H,2016001102897
34530,H,2016001103013
34531,H,2016001103101
34532,H,2016001103382
34533,H,2016001103520
34534,H,2016001103642
34535,H,2016001103997
34536,H,2016001104408
34537,H,2016001104700
34538,H,2016001104904
34539,H,2016001104978
34540,H,2016001105458
34541,H,2016001105856
34542,H,2016001105945
34543,H,2016001105946
34544,H,2016001105954
34545,H,2016001105993
34546,H,2016001106024
34547,H,2016001106134
34548,H,2016001106326
34549,H,2016001106351
34550,H,2016001106980
34551,H,2016001107155
34552,H,2016001107268
34553,H,2016001107273
34554,H,2016001107457
34555,H,2016001107648
34556,H,2016001108347
34557,H,2016001108477
34558,H,2016001108501
34559,H,2016001108774
34560,H,2016001109023
34561,H,2016001109222
34562,H,2016001109422
34563,H,2016001109742
34564,H,2016001109792
34565,H,2016001109796
34566,H,2016001110379
34567,H,2016001111354
34568,H,2016001111355
34569,H,2016001111968
34570,H,2016001112061
34571,H,2016001112133
34572,H,2016001112139
34573,H,2016001112215
34574,H,2016001112262
34575,H,2016001112761
34576,H,2016001113012
34577,H,2016001113032
34578,H,2016001113199
34579,H,2016001113433
34580,H,2016001113454
34581,H,2016001113539
34582,H,2016001113595
34583,H,2016001113657
34584,H,2016001113712
34585,H,2016001114257
34586,H,2016001114293
34587,H,2016001114349
34588,H,2016001114772
34589,H,2016001114888
34590,H,2016001115033
34591,H,2016001115238
34592,H,2016001115264
34593,H,2016001115629
34594,H,2016001115869
34595,H,2016001116085
34596,H,2016001116161
34597,H,2016001116982
34598,H,2016001117042
34599,H,2016001117044
34600,H,2016001117947
34601,H,2016001118444
34602,H,2016001118565
34603,H,2016001118971
34604,H,2016001119069
34605,H,2016001119189
34606,H,2016001119562
34607,H,2016001119892
34608,H,2016001119905
34609,H,2016001120233
34610,H,2016001120255
34611,H,2016001120896
34612,H,2016001121004
34613,H,2016001121085
34614,H,2016001122090
34615,H,2016001122588
34616,H,2016001122594
34617,H,2016001123187
34618,H,2016001123287
34619,H,2016001123450
34620,H,2016001123571
34621,H,2016001123696
34622,H,2016001123709
34623,H,2016001123722
34624,H,2016001123771
34625,H,2016001123820
34626,H,2016001123999
34627,H,2016001124124
34628,H,2016001124197
34629,H,2016001124214
34630,H,2016001124354
34631,H,2016001124712
34632,H,2016001125272
34633,H,2016001125395
34634,H,2016001125679
34635,H,2016001125770
34636,H,2016001125812
34637,H,2016001125847
34638,H,2016001126030
34639,H,2016001126079
34640,H,2016001126172
34641,H,2016001126221
34642,H,2016001126234
34643,H,2016001126445
34644,H,2016001126761
34645,H,2016001127581
34646,H,2016001127600
34647,H,2016001128066
34648,H,2016001128409
34649,H,2016001128491
34650,H,2016001128588
34651,H,2016001128652
34652,H,2016001128850
34653,H,2016001128995
34654,H,2016001129161
34655,H,2016001129735
34656,H,2016001129925
34657,H,2016001130288
34658,H,2016001130325
34659,H,2016001130579
34660,H,2016001130587
34661,H,2016001130934
34662,H,2016001131677
34663,H,2016001131854
34664,H,2016001132324
34665,H,2016001132431
34666,H,2016001132456
34667,H,2016001132633
34668,H,2016001132882
34669,H,2016001132926
34670,H,2016001133452
34671,H,2016001133857
34672,H,2016001133996
34673,H,2016001134358
34674,H,2016001134642
34675,H,2016001134936
34676,H,2016001135617
34677,H,2016001135867
34678,H,2016001136269
34679,H,2016001136292
34680,H,2016001136313
34681,H,2016001136441
34682,H,2016001136600
34683,H,2016001137242
34684,H,2016001137494
34685,H,2016001137797
34686,H,2016001138016
34687,H,2016001138017
34688,H,2016001138024
34689,H,2016001138048
34690,H,2016001138117
34691,H,2016001138419
34692,H,2016001138431
34693,H,2016001140255
34694,H,2016001140590
34695,H,2016001140743
34696,H,2016001140781
34697,H,2016001140854
34698,H,2016001141041
34699,H,2016001141072
34700,H,2016001141653
34701,H,2016001141697
34702,H,2016001141852
34703,H,2016001141994
34704,H,2016001142647
34705,H,2016001142742
34706,H,2016001142778
34707,H,2016001142931
34708,H,2016001142994
34709,H,2016001143210
34710,H,2016001143340
34711,H,2016001143445
34712,H,2016001143495
34713,H,2016001143628
34714,H,2016001143666
34715,H,2016001143805
34716,H,2016001143928
34717,H,2016001144027
34718,H,2016001144207
34719,H,2016001144794
34720,H,2016001144991
34721,H,2016001145890
34722,H,2016001145898
34723,H,2016001146076
34724,H,2016001146330
34725,H,2016001146488
34726,H,2016001146593
34727,H,2016001146595
34728,H,2016001147209
34729,H,2016001147380
34730,H,2016001147839
34731,H,2016001148116
34732,H,2016001148214
34733,H,2016001148285
34734,H,2016001148323
34735,H,2016001148640
34736,H,2016001149051
34737,H,2016001149248
34738,H,2016001149431
34739,H,2016001149490
34740,H,2016001149541
34741,H,2016001149558
34742,H,2016001149728
34743,H,2016001149843
34744,H,2016001149900
34745,H,2016001149992
34746,H,2016001150147
34747,H,2016001150195
34748,H,2016001150332
34749,H,2016001150352
34750,H,2016001150447
34751,H,2016001150507
34752,H,2016001150710
34753,H,2016001150995
34754,H,2016001151215
34755,H,2016001151502
34756,H,2016001151794
34757,H,2016001152397
34758,H,2016001152500
34759,H,2016001152586
34760,H,2016001152772
34761,H,2016001153016
34762,H,2016001153289
34763,H,2016001153394
34764,H,2016001153739
34765,H,2016001153831
34766,H,2016001154180
34767,H,2016001154192
34768,H,2016001154259
34769,H,2016001154309
34770,H,2016001154359
34771,H,2016001154417
34772,H,2016001154849
34773,H,2016001154891
34774,H,2016001155023
34775,H,2016001155067
34776,H,2016001155728
34777,H,2016001155905
34778,H,2016001156185
34779,H,2016001156344
34780,H,2016001156504
34781,H,2016001156634
34782,H,2016001156837
34783,H,2016001156901
34784,H,2016001157105
34785,H,2016001157171
34786,H,2016001157227
34787,H,2016001157504
34788,H,2016001157625
34789,H,2016001158319
34790,H,2016001158481
34791,H,2016001158694
34792,H,2016001158757
34793,H,2016001158936
34794,H,2016001159060
34795,H,2016001159100
34796,H,2016001159455
34797,H,2016001159697
34798,H,2016001159962
34799,H,2016001159993
34800,H,2016001160003
34801,H,2016001160455
34802,H,2016001160927
34803,H,2016001161196
34804,H,2016001161425
34805,H,2016001161464
34806,H,2016001161734
34807,H,2016001162060
34808,H,2016001162283
34809,H,2016001162385
34810,H,2016001163065
34811,H,2016001163323
34812,H,2016001164168
34813,H,2016001164313
34814,H,2016001164392
34815,H,2016001164414
34816,H,2016001164582
34817,H,2016001165141
34818,H,2016001165380
34819,H,2016001165691
34820,H,2016001165757
34821,H,2016001165758
34822,H,2016001165774
34823,H,2016001166138
34824,H,2016001166487
34825,H,2016001166613
34826,H,2016001166671
34827,H,2016001166677
34828,H,2016001166700
34829,H,2016001166760
34830,H,2016001166900
34831,H,2016001166981
34832,H,2016001167260
34833,H,2016001167286
34834,H,2016001167348
34835,H,2016001167666
34836,H,2016001168221
34837,H,2016001168252
34838,H,2016001168282
34839,H,2016001168632
34840,H,2016001168662
34841,H,2016001168722
34842,H,2016001168765
34843,H,2016001168769
34844,H,2016001168951
34845,H,2016001168974
34846,H,2016001169067
34847,H,2016001169080
34848,H,2016001169170
34849,H,2016001170188
34850,H,2016001170243
34851,H,2016001170253
34852,H,2016001170318
34853,H,2016001170351
34854,H,2016001170600
34855,H,2016001170633
34856,H,2016001170635
34857,H,2016001171586
34858,H,2016001171733
34859,H,2016001172113
34860,H,2016001172120
34861,H,2016001172170
34862,H,2016001172180
34863,H,2016001172195
34864,H,2016001172376
34865,H,2016001172815
34866,H,2016001173378
34867,H,2016001173651
34868,H,2016001173793
34869,H,2016001173850
34870,H,2016001173865
34871,H,2016001173866
34872,H,2016001174203
34873,H,2016001174504
34874,H,2016001174555
34875,H,2016001174682
34876,H,2016001174879
34877,H,2016001175475
34878,H,2016001175727
34879,H,2016001175856
34880,H,2016001176077
34881,H,2016001176107
34882,H,2016001176128
34883,H,2016001176246
34884,H,2016001176689
34885,H,2016001176927
34886,H,2016001177119
34887,H,2016001177132
34888,H,2016001177291
34889,H,2016001177385
34890,H,2016001177388
34891,H,2016001177630
34892,H,2016001177634
34893,H,2016001177909
34894,H,2016001178016
34895,H,2016001178036
34896,H,2016001178177
34897,H,2016001178649
34898,H,2016001178828
34899,H,2016001178873
34900,H,2016001179036
34901,H,2016001179289
34902,H,2016001179295
34903,H,2016001179452
34904,H,2016001179537
34905,H,2016001179714
34906,H,2016001179764
34907,H,2016001179849
34908,H,2016001179943
34909,H,2016001180155
34910,H,2016001180855
34911,H,2016001181072
34912,H,2016001182091
34913,H,2016001182612
34914,H,2016001182652
34915,H,2016001182786
34916,H,2016001182791
34917,H,2016001182901
34918,H,2016001183289
34919,H,2016001183291
34920,H,2016001184125
34921,H,2016001184238
34922,H,2016001184390
34923,H,2016001184451
34924,H,2016001184689
34925,H,2016001184820
34926,H,2016001184931
34927,H,2016001185052
34928,H,2016001185103
34929,H,2016001185469
34930,H,2016001185607
34931,H,2016001185663
34932,H,2016001185677
34933,H,2016001185822
34934,H,2016001186595
34935,H,2016001186610
34936,H,2016001186692
34937,H,2016001187087
34938,H,2016001187093
34939,H,2016001187607
34940,H,2016001187703
34941,H,2016001187763
34942,H,2016001187875
34943,H,2016001188054
34944,H,2016001188281
34945,H,2016001188393
34946,H,2016001188501
34947,H,2016001189274
34948,H,2016001189910
34949,H,2016001190953
34950,H,2016001191327
34951,H,2016001191590
34952,H,2016001192057
34953,H,2016001192294
34954,H,2016001192390
34955,H,2016001192414
34956,H,2016001192580
34957,H,2016001192767
34958,H,2016001192952
34959,H,2016001193112
34960,H,2016001193390
34961,H,2016001193823
34962,H,2016001193827
34963,H,2016001193901
34964,H,2016001194830
34965,H,2016001195241
34966,H,2016001195520
34967,H,2016001195893
34968,H,2016001196167
34969,H,2016001196661
34970,H,2016001196725
34971,H,2016001196885
34972,H,2016001197106
34973,H,2016001197177
34974,H,2016001197413
34975,H,2016001197462
34976,H,2016001197897
34977,H,2016001197980
34978,H,2016001198111
34979,H,2016001198363
34980,H,2016001198384
34981,H,2016001198398
34982,H,2016001198512
34983,H,2016001198548
34984,H,2016001198631
34985,H,2016001198635
34986,H,2016001198677
34987,H,2016001198861
34988,H,2016001199097
34989,H,2016001199212
34990,H,2016001199612
34991,H,2016001199642
34992,H,2016001199736
34993,H,2016001200003
34994,H,2016001200380
34995,H,2016001200449
34996,H,2016001200483
34997,H,2016001200899
34998,H,2016001200939
34999,H,2016001201174
