,DIVISION,PUMA
9196,8,100
9197,8,200
9198,8,100
9199,8,300
9200,8,1100
9201,8,400
9202,8,1000
9203,8,400
9204,8,500
9205,8,702
9206,8,1200
9207,8,1300
9208,8,500
9209,8,300
9210,8,900
9211,8,1100
9212,8,200
9213,8,100
9214,8,1300
9215,8,200
9216,8,1300
9217,8,1200
9218,8,200
9219,8,800
9220,8,300
9221,8,900
9222,8,1300
9223,8,100
9224,8,702
9225,8,300
9226,8,900
9227,8,100
9228,8,300
9229,8,400
9230,8,600
9231,8,900
9232,8,1300
9233,8,300
9234,8,600
9235,8,1300
9236,8,702
9237,8,1000
9238,8,300
9239,8,300
9240,8,300
9241,8,1100
9242,8,1300
9243,8,1300
9244,8,100
9245,8,400
9246,8,500
9247,8,300
9248,8,1000
9249,8,100
9250,8,100
9251,8,1100
9252,8,200
9253,8,300
9254,8,1300
9255,8,702
9256,8,100
9257,8,1000
9258,8,1300
9259,8,300
9260,8,1100
9261,8,300
9262,8,400
9263,8,500
9264,8,500
9265,8,200
9266,8,702
9267,8,1300
9268,8,400
9269,8,300
9270,8,1000
9271,8,1000
9272,8,100
9273,8,1100
9274,8,300
9275,8,100
9276,8,1000
9277,8,100
9278,8,702
9279,8,500
9280,8,1100
9281,8,701
9282,8,100
9283,8,100
9284,8,500
9285,8,500
9286,8,900
9287,8,1300
9288,8,300
9289,8,300
9290,8,300
9291,8,300
9292,8,702
9293,8,200
9294,8,600
9295,8,400
9296,8,800
9297,8,600
9298,8,1300
9299,8,400
9300,8,400
9301,8,800
9302,8,900
9303,8,1100
9304,8,900
9305,8,701
9306,8,900
9307,8,1100
9308,8,100
9309,8,800
9310,8,702
9311,8,1100
9312,8,600
9313,8,100
9314,8,300
9315,8,900
9316,8,1300
9317,8,1100
9318,8,1200
9319,8,701
9320,8,300
9321,8,100
9322,8,900
9323,8,800
9324,8,800
9325,8,702
9326,8,1300
9327,8,100
9328,8,100
9329,8,1200
9330,8,702
9331,8,300
9332,8,500
9333,8,900
9334,8,702
9335,8,702
9336,8,400
9337,8,1300
9338,8,1200
9339,8,702
9340,8,1200
9341,8,702
9342,8,300
9343,8,701
9344,8,200
9345,8,800
9346,8,500
9347,8,400
9348,8,1300
9349,8,1100
9350,8,200
9351,8,1000
9352,8,702
9353,8,800
9354,8,600
9355,8,800
9356,8,1000
9357,8,800
9358,8,300
9359,8,800
9360,8,1000
9361,8,200
9362,8,1300
9363,8,400
9364,8,100
9365,8,1300
9366,8,400
9367,8,1000
9368,8,900
9369,8,702
9370,8,900
9371,8,1000
9372,8,400
9373,8,300
9374,8,100
9375,8,1300
9376,8,100
9377,8,200
9378,8,300
9379,8,100
9380,8,800
9381,8,1100
9382,8,100
9383,8,100
9384,8,500
9385,8,300
9386,8,1000
9387,8,200
9388,8,400
9389,8,701
9390,8,300
9391,8,1000
9392,8,100
9393,8,1300
9394,8,100
9395,8,100
9396,8,400
9397,8,600
9398,8,200
9399,8,300
9400,8,500
9401,8,1300
9402,8,1200
9403,8,1200
9404,8,200
9405,8,100
9406,8,100
9407,8,500
9408,8,1100
9409,8,1300
9410,8,1000
9411,8,900
9412,8,1000
9413,8,1300
9414,8,200
9415,8,100
9416,8,900
9417,8,900
9418,8,100
9419,8,1200
9420,8,300
9421,8,900
9422,8,1100
9423,8,701
9424,8,300
9425,8,500
9426,8,702
9427,8,600
9428,8,900
9429,8,800
9430,8,800
9431,8,1000
9432,8,200
9433,8,300
9434,8,400
9435,8,100
9436,8,1200
9437,8,701
9438,8,800
9439,8,800
9440,8,800
9441,8,400
9442,8,900
9443,8,1100
9444,8,1300
9445,8,1100
9446,8,1300
9447,8,100
9448,8,300
9449,8,1300
9450,8,900
9451,8,1200
9452,8,300
9453,8,1300
9454,8,1200
9455,8,900
9456,8,400
9457,8,800
9458,8,1200
9459,8,1000
9460,8,200
9461,8,1300
9462,8,800
9463,8,300
9464,8,200
9465,8,200
9466,8,100
9467,8,100
9468,8,1300
9469,8,100
9470,8,702
9471,8,1100
9472,8,100
9473,8,300
9474,8,100
9475,8,300
9476,8,600
9477,8,800
9478,8,800
9479,8,200
9480,8,1100
9481,8,702
9482,8,500
9483,8,500
9484,8,300
9485,8,1000
9486,8,300
9487,8,200
9488,8,100
9489,8,1200
9490,8,1200
9491,8,300
9492,8,300
9493,8,1100
9494,8,1000
9495,8,400
9496,8,1200
9497,8,1300
9498,8,1100
9499,8,702
9500,8,400
9501,8,1300
9502,8,300
9503,8,400
9504,8,701
9505,8,701
9506,8,100
9507,8,1000
9508,8,800
9509,8,900
9510,8,100
9511,8,100
9512,8,1100
9513,8,1100
9514,8,1200
9515,8,300
9516,8,1000
9517,8,500
9518,8,1200
9519,8,1100
9520,8,200
9521,8,100
9522,8,1200
9523,8,200
9524,8,400
9525,8,1300
9526,8,200
9527,8,300
9528,8,300
9529,8,702
9530,8,1000
9531,8,1100
9532,8,200
9533,8,100
9534,8,400
9535,8,400
9536,8,300
9537,8,100
9538,8,300
9539,8,900
9540,8,702
9541,8,600
9542,8,500
9543,8,400
9544,8,600
9545,8,1200
9546,8,800
9547,8,300
9548,8,400
9549,8,1100
9550,8,1300
9551,8,1100
9552,8,100
9553,8,1300
9554,8,100
9555,8,1200
9556,8,800
9557,8,1300
9558,8,100
9559,8,800
9560,8,1200
9561,8,100
9562,8,300
9563,8,1000
9564,8,300
9565,8,900
9566,8,500
9567,8,400
9568,8,1100
9569,8,600
9570,8,1000
9571,8,1100
9572,8,1000
9573,8,100
9574,8,300
9575,8,702
9576,8,100
9577,8,300
9578,8,800
9579,8,800
9580,8,100
9581,8,702
9582,8,300
9583,8,100
9584,8,1200
9585,8,1300
9586,8,1300
9587,8,300
9588,8,300
9589,8,500
9590,8,500
9591,8,1200
9592,8,701
9593,8,1300
9594,8,1100
9595,8,400
9596,8,800
9597,8,400
9598,8,900
9599,8,1300
9600,8,100
9601,8,500
9602,8,900
9603,8,100
9604,8,300
9605,8,702
9606,8,1000
9607,8,1200
9608,8,1100
9609,8,300
9610,8,100
9611,8,1100
9612,8,100
9613,8,701
9614,8,500
9615,8,1000
9616,8,702
9617,8,200
9618,8,1300
9619,8,1200
9620,8,200
9621,8,1000
9622,8,701
9623,8,1000
9624,8,900
9625,8,100
9626,8,400
9627,8,400
9628,8,1000
9629,8,1000
9630,8,1100
9631,8,702
9632,8,100
9633,8,701
9634,8,1000
9635,8,200
9636,8,400
9637,8,400
9638,8,1100
9639,8,900
9640,8,600
9641,8,600
9642,8,1300
9643,8,600
9644,8,300
9645,8,300
9646,8,701
9647,8,1000
9648,8,1300
9649,8,702
9650,8,300
9651,8,100
9652,8,1100
9653,8,1200
9654,8,300
9655,8,1300
9656,8,900
9657,8,1200
9658,8,300
9659,8,900
9660,8,300
9661,8,300
9662,8,200
9663,8,1200
9664,8,1100
9665,8,100
9666,8,1300
9667,8,600
9668,8,300
9669,8,900
9670,8,300
9671,8,200
9672,8,300
9673,8,1200
9674,8,701
9675,8,1300
9676,8,701
9677,8,1000
9678,8,400
9679,8,100
9680,8,200
9681,8,800
9682,8,900
9683,8,100
9684,8,600
9685,8,500
9686,8,702
9687,8,100
9688,8,1100
9689,8,300
9690,8,400
9691,8,1000
9692,8,100
9693,8,1200
9694,8,1100
9695,8,200
9696,8,100
9697,8,702
9698,8,400
9699,8,200
9700,8,701
9701,8,1000
9702,8,100
9703,8,300
9704,8,1100
9705,8,200
9706,8,100
9707,8,1200
9708,8,200
9709,8,1300
9710,8,200
9711,8,100
9712,8,100
9713,8,300
9714,8,200
9715,8,500
9716,8,1100
9717,8,1000
9718,8,100
9719,8,300
9720,8,1300
9721,8,1200
9722,8,1000
9723,8,1100
9724,8,702
9725,8,1200
9726,8,500
9727,8,300
9728,8,300
9729,8,600
9730,8,100
9731,8,702
9732,8,300
9733,8,1100
9734,8,1200
9735,8,300
9736,8,800
9737,8,300
9738,8,400
9739,8,1000
9740,8,800
9741,8,702
9742,8,300
9743,8,900
9744,8,1100
9745,8,400
9746,8,1000
9747,8,702
9748,8,702
9749,8,600
9750,8,1200
9751,8,800
9752,8,900
9753,8,600
9754,8,1300
9755,8,300
9756,8,100
9757,8,300
9758,8,300
9759,8,1100
9760,8,100
9761,8,900
9762,8,100
9763,8,600
9764,8,100
9765,8,200
9766,8,200
9767,8,200
9768,8,900
9769,8,900
9770,8,500
9771,8,800
9772,8,1100
9773,8,300
9774,8,1100
9775,8,1300
9776,8,900
9777,8,100
9778,8,1200
9779,8,1000
9780,8,1200
9781,8,200
9782,8,1100
9783,8,400
9784,8,300
9785,8,100
9786,8,701
9787,8,600
9788,8,1200
9789,8,1300
9790,8,400
9791,8,800
9792,8,300
9793,8,1100
9794,8,1100
9795,8,1300
9796,8,702
9797,8,1300
9798,8,1100
9799,8,1300
9800,8,100
9801,8,500
9802,8,1100
9803,8,200
9804,8,400
9805,8,1000
9806,8,500
9807,8,800
9808,8,300
9809,8,1000
9810,8,1200
9811,8,400
9812,8,500
9813,8,100
9814,8,1100
9815,8,400
9816,8,200
9817,8,600
9818,8,400
9819,8,1100
9820,8,1300
9821,8,300
9822,8,1300
9823,8,300
9824,8,702
9825,8,1100
9826,8,1000
9827,8,800
9828,8,200
9829,8,300
9830,8,100
9831,8,900
9832,8,100
9833,8,100
9834,8,100
9835,8,1300
9836,8,1100
9837,8,300
9838,8,800
9839,8,1100
9840,8,300
9841,8,800
9842,8,500
9843,8,200
9844,8,800
9845,8,800
9846,8,1300
9847,8,300
9848,8,100
9849,8,800
9850,8,1300
9851,8,400
9852,8,300
9853,8,200
9854,8,100
9855,8,1100
9856,8,1200
9857,8,702
9858,8,500
9859,8,1000
9860,8,1100
9861,8,100
9862,8,1300
9863,8,600
9864,8,701
9865,8,200
9866,8,1100
9867,8,600
9868,8,100
9869,8,702
9870,8,1000
9871,8,100
9872,8,702
9873,8,1200
9874,8,1300
9875,8,702
9876,8,900
9877,8,1100
9878,8,800
9879,8,300
9880,8,702
9881,8,1300
9882,8,1100
9883,8,1000
9884,8,1000
9885,8,1000
9886,8,701
9887,8,1100
9888,8,100
9889,8,300
9890,8,701
9891,8,900
9892,8,100
9893,8,300
9894,8,1300
9895,8,1300
9896,8,1200
9897,8,1100
9898,8,1200
9899,8,1300
9900,8,800
9901,8,701
9902,8,1200
9903,8,701
9904,8,701
9905,8,300
9906,8,100
9907,8,1300
9908,8,100
9909,8,200
9910,8,300
9911,8,1300
9912,8,300
9913,8,702
9914,8,100
9915,8,800
9916,8,300
9917,8,200
9918,8,800
9919,8,1200
9920,8,800
9921,8,1100
9922,8,1300
9923,8,1100
9924,8,600
9925,8,100
9926,8,1000
9927,8,800
9928,8,100
9929,8,300
9930,8,200
9931,8,900
9932,8,100
9933,8,702
9934,8,1100
9935,8,300
9936,8,400
9937,8,1200
9938,8,200
9939,8,100
9940,8,1300
9941,8,300
9942,8,100
9943,8,300
9944,8,300
9945,8,500
9946,8,300
9947,8,100
9948,8,100
9949,8,300
9950,8,1000
9951,8,400
9952,8,1000
9953,8,900
9954,8,100
9955,8,300
9956,8,701
9957,8,1300
9958,8,300
9959,8,1300
9960,8,300
9961,8,500
9962,8,1300
9963,8,300
9964,8,300
9965,8,1300
9966,8,100
9967,8,900
9968,8,800
9969,8,702
9970,8,1300
9971,8,300
9972,8,400
9973,8,1200
9974,8,1200
9975,8,300
9976,8,200
9977,8,300
9978,8,1000
9979,8,200
9980,8,1000
9981,8,300
9982,8,1000
9983,8,1300
9984,8,100
9985,8,900
9986,8,900
9987,8,1300
9988,8,200
9989,8,1200
9990,8,400
9991,8,300
9992,8,702
9993,8,1300
9994,8,900
9995,8,1000
9996,8,1000
9997,8,900
9998,8,600
9999,8,1100
10000,8,200
10001,8,300
10002,8,400
10003,8,900
10004,8,100
10005,8,1200
10006,8,100
10007,8,100
10008,8,900
10009,8,1300
10010,8,600
10011,8,1300
10012,8,1100
10013,8,600
10014,8,1300
10015,8,701
10016,8,1300
10017,8,701
10018,8,300
10019,8,1300
10020,8,100
10021,8,1000
10022,8,300
10023,8,100
10024,8,702
10025,8,200
10026,8,300
10027,8,701
10028,8,100
10029,8,900
10030,8,300
10031,8,100
10032,8,1000
10033,8,900
10034,8,1200
10035,8,800
10036,8,100
10037,8,200
10038,8,100
10039,8,300
10040,8,1300
10041,8,1100
10042,8,100
10043,8,1200
10044,8,500
10045,8,500
10046,8,300
10047,8,800
10048,8,1200
10049,8,1300
10050,8,100
10051,8,200
10052,8,1300
10053,8,300
10054,8,1300
10055,8,1100
10056,8,1300
10057,8,1100
10058,8,100
10059,8,500
10060,8,600
10061,8,300
10062,8,100
10063,8,1000
10064,8,100
10065,8,100
10066,8,300
10067,8,200
10068,8,300
10069,8,500
10070,8,100
10071,8,400
10072,8,1100
10073,8,702
10074,8,100
10075,8,900
10076,8,100
10077,8,1000
10078,8,300
10079,8,500
10080,8,1100
10081,8,1000
10082,8,1200
10083,8,300
10084,8,702
10085,8,300
10086,8,300
10087,8,300
10088,8,100
10089,8,300
10090,8,1300
10091,8,300
10092,8,800
10093,8,701
10094,8,900
10095,8,300
10096,8,300
10097,8,300
10098,8,1000
10099,8,701
10100,8,800
10101,8,1100
10102,8,701
10103,8,500
10104,8,100
10105,8,100
10106,8,1200
10107,8,800
10108,8,702
10109,8,702
10110,8,300
10111,8,1100
10112,8,1100
10113,8,900
10114,8,1200
10115,8,800
10116,8,1000
10117,8,800
10118,8,100
10119,8,300
10120,8,200
10121,8,1300
10122,8,300
10123,8,400
10124,8,300
10125,8,100
10126,8,1300
10127,8,300
10128,8,600
10129,8,1100
10130,8,1200
10131,8,702
10132,8,300
10133,8,1300
10134,8,300
10135,8,200
10136,8,600
10137,8,300
10138,8,800
10139,8,1000
10140,8,100
10141,8,500
10142,8,300
10143,8,1100
10144,8,100
10145,8,1100
10146,8,300
10147,8,100
10148,8,200
10149,8,500
10150,8,300
10151,8,200
10152,8,600
10153,8,1200
10154,8,600
10155,8,300
10156,8,300
10157,8,800
10158,8,1000
10159,8,702
10160,8,100
10161,8,702
10162,8,300
10163,8,1100
10164,8,100
10165,8,1100
10166,8,600
10167,8,300
10168,8,1000
10169,8,1000
10170,8,1300
10171,8,1200
10172,8,300
10173,8,200
10174,8,400
10175,8,200
10176,8,701
10177,8,1100
10178,8,100
10179,8,800
10180,8,1300
10181,8,1100
10182,8,100
10183,8,300
10184,8,400
10185,8,1300
10186,8,500
10187,8,900
10188,8,800
10189,8,100
10190,8,300
10191,8,1100
10192,8,1000
10193,8,600
10194,8,1000
10195,8,100
10196,8,300
10197,8,400
10198,8,200
10199,8,800
10200,8,300
10201,8,200
10202,8,100
10203,8,800
10204,8,1100
10205,8,800
10206,8,1000
10207,8,1000
10208,8,900
10209,8,1000
10210,8,300
10211,8,300
10212,8,800
10213,8,500
10214,8,1000
10215,8,500
10216,8,600
10217,8,100
10218,8,600
10219,8,400
10220,8,1000
10221,8,1000
10222,8,702
10223,8,1300
10224,8,300
10225,8,100
10226,8,1300
10227,8,701
10228,8,300
10229,8,100
10230,8,100
10231,8,200
10232,8,900
10233,8,900
10234,8,1300
10235,8,800
10236,8,1000
10237,8,200
10238,8,100
10239,8,1300
10240,8,100
10241,8,600
10242,8,200
10243,8,1000
10244,8,100
10245,8,1100
10246,8,400
10247,8,702
10248,8,100
10249,8,100
10250,8,1000
10251,8,400
10252,8,900
10253,8,701
10254,8,300
10255,8,701
10256,8,100
10257,8,400
10258,8,100
10259,8,800
10260,8,701
10261,8,1200
10262,8,300
10263,8,1200
10264,8,300
10265,8,1100
10266,8,702
10267,8,300
10268,8,800
10269,8,200
10270,8,900
10271,8,200
10272,8,600
10273,8,701
10274,8,400
10275,8,300
10276,8,1300
10277,8,1000
10278,8,1000
10279,8,400
10280,8,1300
10281,8,1200
10282,8,300
10283,8,500
10284,8,702
10285,8,702
10286,8,200
10287,8,100
10288,8,100
10289,8,702
10290,8,100
10291,8,100
10292,8,200
10293,8,100
10294,8,200
10295,8,400
10296,8,400
10297,8,1000
10298,8,800
10299,8,1100
10300,8,1000
10301,8,100
10302,8,900
10303,8,800
10304,8,900
10305,8,100
10306,8,1300
10307,8,200
10308,8,400
10309,8,500
10310,8,100
10311,8,1100
10312,8,200
10313,8,1200
10314,8,500
10315,8,300
10316,8,400
10317,8,1300
10318,8,100
10319,8,400
10320,8,600
10321,8,1300
10322,8,900
10323,8,1000
10324,8,100
10325,8,800
10326,8,400
10327,8,1000
10328,8,1100
10329,8,100
10330,8,1300
10331,8,1000
10332,8,200
10333,8,300
10334,8,701
10335,8,500
10336,8,600
10337,8,300
10338,8,1100
10339,8,100
10340,8,702
10341,8,600
10342,8,900
10343,8,800
10344,8,100
10345,8,702
10346,8,701
10347,8,800
10348,8,1200
10349,8,200
10350,8,702
10351,8,600
10352,8,1300
10353,8,600
10354,8,100
10355,8,100
10356,8,900
10357,8,701
10358,8,800
10359,8,800
10360,8,400
10361,8,100
10362,8,200
10363,8,300
10364,8,500
10365,8,1300
10366,8,800
10367,8,1000
10368,8,1300
10369,8,701
10370,8,300
10371,8,100
10372,8,100
10373,8,900
10374,8,500
10375,8,300
10376,8,702
10377,8,100
10378,8,500
10379,8,100
10380,8,1000
10381,8,100
10382,8,300
10383,8,702
10384,8,100
10385,8,1100
10386,8,800
10387,8,100
10388,8,702
10389,8,600
10390,8,300
10391,8,600
10392,8,300
10393,8,1300
10394,8,100
10395,8,1300
10396,8,1100
10397,8,702
10398,8,900
10399,8,800
10400,8,1300
10401,8,1000
10402,8,400
10403,8,300
10404,8,500
10405,8,500
10406,8,1100
10407,8,702
10408,8,100
10409,8,900
10410,8,300
10411,8,800
10412,8,500
10413,8,1100
10414,8,300
10415,8,1000
10416,8,701
10417,8,100
10418,8,200
10419,8,900
10420,8,1000
10421,8,200
10422,8,400
10423,8,800
10424,8,900
10425,8,300
10426,8,1000
10427,8,100
10428,8,400
10429,8,500
10430,8,1100
10431,8,300
10432,8,100
10433,8,1100
10434,8,1300
10435,8,900
10436,8,1100
10437,8,702
10438,8,1300
10439,8,400
10440,8,500
10441,8,400
10442,8,600
10443,8,1300
10444,8,400
10445,8,100
10446,8,1100
10447,8,400
10448,8,100
10449,8,100
10450,8,1000
10451,8,500
10452,8,200
10453,8,800
10454,8,500
10455,8,100
10456,8,100
10457,8,701
10458,8,200
10459,8,300
10460,8,1000
10461,8,300
10462,8,500
10463,8,1300
10464,8,800
10465,8,1200
10466,8,300
10467,8,300
10468,8,1100
10469,8,1300
10470,8,701
10471,8,1100
10472,8,1300
10473,8,800
10474,8,1100
10475,8,702
10476,8,300
10477,8,100
10478,8,300
10479,8,600
10480,8,900
10481,8,1100
10482,8,300
10483,8,1200
10484,8,100
10485,8,300
10486,8,200
10487,8,1300
10488,8,800
10489,8,702
10490,8,500
10491,8,600
10492,8,100
10493,8,300
10494,8,400
10495,8,1300
10496,8,702
10497,8,1000
10498,8,500
10499,8,300
10500,8,100
10501,8,1200
10502,8,100
10503,8,100
10504,8,200
10505,8,1300
10506,8,100
10507,8,1200
10508,8,1300
10509,8,500
10510,8,200
10511,8,701
10512,8,500
10513,8,1300
10514,8,900
10515,8,100
10516,8,100
10517,8,600
10518,8,1300
10519,8,300
10520,8,500
10521,8,702
10522,8,300
10523,8,701
10524,8,400
10525,8,200
10526,8,500
10527,8,100
10528,8,100
10529,8,200
10530,8,702
10531,8,100
10532,8,500
10533,8,300
10534,8,1200
10535,8,400
10536,8,701
10537,8,1300
10538,8,100
10539,8,100
10540,8,100
10541,8,200
10542,8,900
10543,8,300
10544,8,701
10545,8,300
10546,8,702
10547,8,500
10548,8,300
10549,8,1300
10550,8,900
10551,8,800
10552,8,600
10553,8,100
10554,8,1300
10555,8,500
10556,8,600
10557,8,1000
10558,8,300
10559,8,1200
10560,8,300
10561,8,300
10562,8,300
10563,8,400
10564,8,100
10565,8,600
10566,8,300
10567,8,100
10568,8,300
10569,8,500
10570,8,1200
10571,8,100
10572,8,1300
10573,8,702
10574,8,1000
10575,8,100
10576,8,1100
10577,8,1200
10578,8,800
10579,8,200
10580,8,702
10581,8,1000
10582,8,1300
10583,8,100
10584,8,500
10585,8,1300
10586,8,1000
10587,8,702
10588,8,1300
10589,8,1300
10590,8,100
10591,8,200
10592,8,1000
10593,8,1000
10594,8,500
10595,8,1100
10596,8,702
10597,8,300
10598,8,1300
10599,8,200
10600,8,701
10601,8,100
10602,8,900
10603,8,701
10604,8,1300
10605,8,800
10606,8,100
10607,8,300
10608,8,1300
10609,8,200
10610,8,300
10611,8,200
10612,8,1000
10613,8,100
10614,8,300
10615,8,1200
10616,8,1100
10617,8,1300
10618,8,100
10619,8,1000
10620,8,1200
10621,8,1300
10622,8,100
10623,8,500
10624,8,1000
10625,8,900
10626,8,1000
10627,8,1000
10628,8,300
10629,8,200
10630,8,701
10631,8,200
10632,8,701
10633,8,300
10634,8,1100
10635,8,1200
10636,8,500
10637,8,100
10638,8,1200
10639,8,600
10640,8,1000
10641,8,800
10642,8,600
10643,8,701
10644,8,600
10645,8,1000
10646,8,900
10647,8,1200
10648,8,500
10649,8,100
10650,8,300
10651,8,900
10652,8,200
10653,8,1200
10654,8,1200
10655,8,100
10656,8,900
10657,8,200
10658,8,1000
10659,8,800
10660,8,400
10661,8,300
10662,8,300
10663,8,200
10664,8,1100
10665,8,800
10666,8,1000
10667,8,200
10668,8,400
10669,8,1100
10670,8,1000
10671,8,400
10672,8,200
10673,8,1200
10674,8,1000
10675,8,600
10676,8,1300
10677,8,1200
10678,8,701
10679,8,100
10680,8,1300
10681,8,200
10682,8,1100
10683,8,100
10684,8,1300
10685,8,300
10686,8,800
10687,8,1100
10688,8,900
10689,8,100
10690,8,1300
10691,8,200
10692,8,701
10693,8,100
10694,8,702
10695,8,100
10696,8,1100
10697,8,1200
10698,8,300
10699,8,200
10700,8,300
10701,8,1000
10702,8,702
10703,8,1000
10704,8,500
10705,8,300
10706,8,200
10707,8,300
10708,8,1200
10709,8,100
10710,8,600
10711,8,1300
10712,8,1300
10713,8,702
10714,8,300
10715,8,800
10716,8,800
10717,8,1000
10718,8,100
10719,8,200
10720,8,702
10721,8,400
10722,8,100
10723,8,1000
10724,8,1000
10725,8,400
10726,8,702
10727,8,1100
10728,8,500
10729,8,701
10730,8,1300
10731,8,100
10732,8,1300
10733,8,701
10734,8,600
10735,8,1200
10736,8,100
10737,8,100
10738,8,400
10739,8,100
10740,8,1300
10741,8,1200
10742,8,100
10743,8,100
10744,8,300
10745,8,600
10746,8,1300
10747,8,1100
10748,8,200
10749,8,200
10750,8,100
10751,8,300
10752,8,1000
10753,8,100
10754,8,1100
10755,8,1000
10756,8,200
10757,8,1100
10758,8,1300
10759,8,702
10760,8,300
10761,8,1300
10762,8,701
10763,8,300
10764,8,100
10765,8,800
10766,8,100
10767,8,200
10768,8,1300
10769,8,702
10770,8,1300
10771,8,300
10772,8,300
10773,8,100
10774,8,800
10775,8,300
10776,8,100
10777,8,300
10778,8,100
10779,8,600
10780,8,500
10781,8,800
10782,8,900
10783,8,300
10784,8,500
10785,8,200
10786,8,1300
10787,8,200
10788,8,500
10789,8,400
10790,8,500
10791,8,701
10792,8,100
10793,8,100
10794,8,900
10795,8,400
10796,8,100
10797,8,800
10798,8,500
10799,8,1200
10800,8,100
10801,8,702
10802,8,702
10803,8,1200
10804,8,701
10805,8,800
10806,8,100
10807,8,300
10808,8,400
10809,8,400
10810,8,800
10811,8,1100
10812,8,1100
10813,8,1300
10814,8,1000
10815,8,1300
10816,8,800
10817,8,900
10818,8,1100
10819,8,100
10820,8,900
10821,8,1100
10822,8,1100
10823,8,100
10824,8,300
10825,8,300
10826,8,200
10827,8,1000
10828,8,1100
10829,8,100
10830,8,300
10831,8,702
10832,8,1300
10833,8,1000
10834,8,200
10835,8,300
10836,8,1100
10837,8,800
10838,8,600
10839,8,200
10840,8,200
10841,8,1300
10842,8,900
10843,8,200
10844,8,701
10845,8,1300
10846,8,1300
10847,8,100
10848,8,200
10849,8,1200
10850,8,1000
10851,8,1000
10852,8,400
10853,8,100
10854,8,800
10855,8,600
10856,8,400
10857,8,1000
10858,8,900
10859,8,1000
10860,8,100
10861,8,702
10862,8,500
10863,8,1300
10864,8,500
10865,8,1000
10866,8,300
10867,8,400
10868,8,702
10869,8,300
10870,8,500
10871,8,400
10872,8,100
10873,8,500
10874,8,1300
10875,8,500
10876,8,300
10877,8,1300
10878,8,100
10879,8,900
10880,8,1300
10881,8,1200
10882,8,1300
10883,8,702
10884,8,1300
10885,8,702
10886,8,300
10887,8,300
10888,8,1200
10889,8,1100
10890,8,900
10891,8,300
10892,8,200
10893,8,600
10894,8,900
10895,8,500
10896,8,1300
10897,8,900
10898,8,1300
10899,8,100
10900,8,900
10901,8,200
10902,8,1000
10903,8,702
10904,8,1300
10905,8,400
10906,8,300
10907,8,300
10908,8,1000
10909,8,702
10910,8,200
10911,8,701
10912,8,400
10913,8,300
10914,8,1300
10915,8,300
10916,8,200
10917,8,701
10918,8,1300
10919,8,600
10920,8,400
10921,8,100
10922,8,600
10923,8,1100
10924,8,300
10925,8,800
10926,8,1300
10927,8,702
10928,8,200
10929,8,800
10930,8,800
10931,8,300
10932,8,702
10933,8,600
10934,8,400
10935,8,500
10936,8,100
10937,8,100
10938,8,900
10939,8,300
10940,8,900
10941,8,800
10942,8,300
10943,8,1000
10944,8,1100
10945,8,1000
10946,8,300
10947,8,1300
10948,8,702
10949,8,500
10950,8,500
10951,8,100
10952,8,100
10953,8,600
10954,8,1300
10955,8,100
10956,8,100
10957,8,1300
10958,8,900
10959,8,1000
10960,8,1300
10961,8,1300
10962,8,100
10963,8,900
10964,8,701
10965,8,1300
10966,8,400
10967,8,900
10968,8,702
10969,8,702
10970,8,1200
10971,8,500
10972,8,200
10973,8,1100
10974,8,900
10975,8,702
10976,8,100
10977,8,1100
10978,8,1300
10979,8,100
10980,8,300
10981,8,1000
10982,8,1200
10983,8,900
10984,8,800
10985,8,701
10986,8,300
10987,8,800
10988,8,702
10989,8,800
10990,8,500
10991,8,1100
10992,8,1300
10993,8,900
10994,8,100
10995,8,1000
10996,8,702
10997,8,1300
10998,8,300
10999,8,300
11000,8,400
11001,8,100
11002,8,300
11003,8,900
11004,8,1100
11005,8,300
11006,8,300
11007,8,400
11008,8,702
11009,8,300
11010,8,701
11011,8,1200
11012,8,1300
11013,8,1100
11014,8,400
11015,8,200
11016,8,100
11017,8,200
11018,8,400
11019,8,100
11020,8,200
11021,8,1300
11022,8,1000
11023,8,300
11024,8,1200
11025,8,1300
11026,8,702
11027,8,500
11028,8,1200
11029,8,100
11030,8,1200
11031,8,1200
11032,8,900
11033,8,1200
11034,8,1200
11035,8,300
11036,8,800
11037,8,100
11038,8,800
11039,8,702
11040,8,300
11041,8,1000
11042,8,100
11043,8,800
11044,8,400
11045,8,100
11046,8,1200
11047,8,1100
11048,8,300
11049,8,1300
11050,8,1300
11051,8,100
11052,8,100
11053,8,100
11054,8,600
11055,8,800
11056,8,100
11057,8,1100
11058,8,1200
11059,8,300
11060,8,200
11061,8,600
11062,8,1100
11063,8,100
11064,8,900
11065,8,100
11066,8,800
11067,8,800
11068,8,702
11069,8,1000
11070,8,1300
11071,8,300
11072,8,1200
11073,8,1100
11074,8,800
11075,8,900
11076,8,500
11077,8,702
11078,8,300
11079,8,1000
11080,8,1200
11081,8,800
11082,8,600
11083,8,1200
11084,8,600
11085,8,600
11086,8,100
11087,8,702
11088,8,701
11089,8,701
11090,8,600
11091,8,300
11092,8,200
11093,8,1300
11094,8,500
11095,8,300
11096,8,1300
11097,8,1200
11098,8,1100
11099,8,1100
11100,8,1200
11101,8,300
11102,8,1100
11103,8,1300
11104,8,300
11105,8,100
11106,8,1300
11107,8,400
11108,8,701
11109,8,300
11110,8,800
11111,8,1200
