,SERIALNO,DIVISION
1357,2012000277085,8
1358,2012000277093,8
1359,2012000277160,8
1360,2012000277218,8
1361,2012000277228,8
1362,2012000277498,8
1363,2012000277729,8
1364,2012000277734,8
1365,2012000277833,8
1366,2012000278121,8
1367,2012000278252,8
1368,2012000279097,8
1369,2012000279165,8
1370,2012000279243,8
1371,2012000279267,8
1372,2012000279357,8
1373,2012000279400,8
1374,2012000279533,8
1375,2012000279568,8
1376,2012000279758,8
1377,2012000279891,8
1378,2012000280144,8
1379,2012000280263,8
1380,2012000280371,8
1381,2012000280418,8
1382,2012000280784,8
1383,2012000281403,8
1384,2012000281435,8
1385,2012000281567,8
1386,2012000281711,8
1387,2012000282041,8
1388,2012000282089,8
1389,2012000282176,8
1390,2012000282370,8
1391,2012000282454,8
1392,2012000282891,8
1393,2012000283349,8
1394,2012000283536,8
1395,2012000283577,8
1396,2012000283582,8
1397,2012000283791,8
1398,2012000284025,8
1399,2012000284034,8
1400,2012000284077,8
1401,2012000284197,8
1402,2012000284215,8
1403,2012000284404,8
1404,2012000284615,8
1405,2012000284851,8
1406,2012000285125,8
1407,2012000285242,8
1408,2012000285264,8
1409,2012000285871,8
1410,2012000285914,8
1411,2012000285937,8
1412,2012000286032,8
1413,2012000286055,8
1414,2012000286432,8
1415,2012000286738,8
1416,2012000286917,8
1417,2012000287034,8
1418,2012000287101,8
1419,2012000287201,8
1420,2012000287634,8
1421,2012000287766,8
1422,2012000288177,8
1423,2012000288372,8
1424,2012000288658,8
1425,2012000289362,8
1426,2012000289564,8
1427,2012000289578,8
1428,2012000289928,8
1429,2012000290055,8
1430,2012000290163,8
1431,2012000290509,8
1432,2012000290734,8
1433,2012000290765,8
1434,2012000291069,8
1435,2012000291352,8
1436,2012000291461,8
1437,2012000291562,8
1438,2012000292375,8
1439,2012000292523,8
1440,2012000292552,8
1441,2012000292605,8
1442,2012000292764,8
1443,2012000292909,8
1444,2012000292910,8
1445,2012000292918,8
1446,2012000293091,8
1447,2012000293576,8
1448,2012000293609,8
1449,2012000293749,8
1450,2012000293938,8
1451,2012000294155,8
1452,2012000294474,8
1453,2012000294514,8
1454,2012000294572,8
1455,2012000294958,8
1456,2012000295697,8
1457,2012000295778,8
1458,2012000296095,8
1459,2012000296443,8
1460,2012000296549,8
1461,2012000296690,8
1462,2012000296706,8
1463,2012000296760,8
1464,2012000296969,8
1465,2012000297380,8
1466,2012000297595,8
1467,2012000297788,8
1468,2012000298012,8
1469,2012000298062,8
1470,2012000298094,8
1471,2012000298328,8
1472,2012000298368,8
1473,2012000298933,8
1474,2012000298948,8
1475,2012000299073,8
1476,2012000299111,8
1477,2012000299306,8
1478,2012000299420,8
1479,2012000299807,8
1480,2012000299946,8
1481,2012000300331,8
1482,2012000300349,8
1483,2012000300768,8
1484,2012000300884,8
1485,2012000301392,8
1486,2012000301564,8
1487,2012000301787,8
1488,2012000301866,8
1489,2012000302043,8
1490,2012000302624,8
1491,2012000302844,8
1492,2012000303022,8
1493,2012000303058,8
1494,2012000303096,8
1495,2012000303208,8
1496,2012000303359,8
1497,2012000303457,8
1498,2012000303495,8
1499,2012000303964,8
1500,2012000304464,8
1501,2012000304643,8
1502,2012000304772,8
1503,2012000305263,8
1504,2012000305521,8
1505,2012000305798,8
1506,2012000305826,8
1507,2012000306651,8
1508,2012000306950,8
1509,2012000307211,8
1510,2012000307263,8
1511,2012000308291,8
1512,2012000308294,8
1513,2012000308306,8
1514,2012000308537,8
1515,2012000308645,8
1516,2012000308837,8
1517,2012000309146,8
1518,2012000309164,8
1519,2012000309569,8
1520,2012000309660,8
1521,2012000309671,8
1522,2012000309700,8
1523,2012000310050,8
1524,2012000310168,8
1525,2012000310480,8
1526,2012000310539,8
1527,2012000310636,8
1528,2012000310726,8
1529,2012000310794,8
1530,2012000310960,8
1531,2012000311170,8
1532,2012000311278,8
1533,2012000311289,8
1534,2012000311294,8
1535,2012000311697,8
1536,2012000311914,8
1537,2012000311921,8
1538,2012000312217,8
1539,2012000312254,8
1540,2012000312642,8
1541,2012000312893,8
1542,2012000312972,8
1543,2012000313001,8
1544,2012000313023,8
1545,2012000313172,8
1546,2012000313196,8
1547,2012000313206,8
1548,2012000313217,8
1549,2012000313218,8
1550,2012000313261,8
1551,2012000313523,8
1552,2012000313781,8
1553,2012000313991,8
1554,2012000314267,8
1555,2012000314667,8
1556,2012000315133,8
1557,2012000315225,8
1558,2012000315362,8
1559,2012000315370,8
1560,2012000315455,8
1561,2012000315457,8
1562,2012000315481,8
1563,2012000315786,8
1564,2012000315928,8
1565,2012000315955,8
1566,2012000316119,8
1567,2012000316463,8
1568,2012000316595,8
1569,2012000316823,8
1570,2012000317029,8
1571,2012000317030,8
1572,2012000317382,8
1573,2012000317630,8
1574,2012000317655,8
1575,2012000317657,8
1576,2012000317768,8
1577,2012000318167,8
1578,2012000318243,8
1579,2012000318583,8
1580,2012000318832,8
1581,2012000319842,8
1582,2012000319990,8
1583,2012000320384,8
1584,2012000320398,8
1585,2012000320623,8
1586,2012000320728,8
1587,2012000320975,8
1588,2012000321680,8
1589,2012000322041,8
1590,2012000322446,8
1591,2012000322466,8
1592,2012000322583,8
1593,2012000322625,8
1594,2012000322750,8
1595,2012000322881,8
1596,2012000323006,8
1597,2012000323278,8
1598,2012000323300,8
1599,2012000323427,8
1600,2012000323623,8
1601,2012000323641,8
1602,2012000324444,8
1603,2012000324507,8
1604,2012000325139,8
1605,2012000325143,8
1606,2012000325220,8
1607,2012000325360,8
1608,2012000325386,8
1609,2012000325502,8
1610,2012000325586,8
1611,2012000325681,8
1612,2012000325767,8
1613,2012000326528,8
1614,2012000326710,8
1615,2012000327061,8
1616,2012000327260,8
1617,2012000327302,8
1618,2012000328041,8
1619,2012000328152,8
1620,2012000328174,8
1621,2012000328502,8
1622,2012000328576,8
1623,2012000328584,8
1624,2012000328689,8
1625,2012000328782,8
1626,2012000329170,8
1627,2012000329654,8
1628,2012000329919,8
1629,2012000330124,8
1630,2012000331191,8
1631,2012000331329,8
1632,2012000331702,8
1633,2012000331782,8
1634,2012000331784,8
1635,2012000332057,8
1636,2012000332102,8
1637,2012000332652,8
1638,2012000333164,8
1639,2012000333703,8
1640,2012000333997,8
1641,2012000334102,8
1642,2012000334129,8
1643,2012000334240,8
1644,2012000334501,8
1645,2012000334562,8
1646,2012000334639,8
1647,2012000334767,8
1648,2012000335342,8
1649,2012000335532,8
1650,2012000335722,8
1651,2012000335753,8
1652,2012000335944,8
1653,2012000336005,8
1654,2012000336259,8
1655,2012000336963,8
1656,2012000337100,8
1657,2012000337209,8
1658,2012000337399,8
1659,2012000337618,8
1660,2012000337823,8
1661,2012000337861,8
1662,2012000338259,8
1663,2012000338943,8
1664,2012000339023,8
1665,2012000339073,8
1666,2012000339190,8
1667,2012000339202,8
1668,2012000339267,8
1669,2012000339275,8
1670,2012000339581,8
1671,2012000339868,8
1672,2012000340062,8
1673,2012000340153,8
1674,2012000340557,8
1675,2012000341752,8
1676,2012000341780,8
1677,2012000341850,8
1678,2012000342168,8
1679,2012000342662,8
1680,2012000343027,8
1681,2012000343775,8
1682,2012000343805,8
1683,2012000344083,8
1684,2012000344249,8
1685,2012000344434,8
1686,2012000344608,8
1687,2012000344717,8
1688,2012000344962,8
1689,2012000345024,8
1690,2012000345136,8
1691,2012000345141,8
1692,2012000345152,8
1693,2012000345162,8
1694,2012000345209,8
1695,2012000345479,8
1696,2012000345619,8
1697,2012000345698,8
1698,2012000346126,8
1699,2012000346127,8
1700,2012000346290,8
1701,2012000346324,8
1702,2012000346714,8
1703,2012000347099,8
1704,2012000347231,8
1705,2012000347423,8
1706,2012000347874,8
1707,2012000348262,8
1708,2012000348477,8
1709,2012000348679,8
1710,2012000348766,8
1711,2012000349021,8
1712,2012000349032,8
1713,2012000349252,8
1714,2012000349386,8
1715,2012000349405,8
1716,2012000349920,8
1717,2012000350140,8
1718,2012000350150,8
1719,2012000350264,8
1720,2012000350339,8
1721,2012000350400,8
1722,2012000350409,8
1723,2012000350412,8
1724,2012000351041,8
1725,2012000351326,8
1726,2012000351602,8
1727,2012000351680,8
1728,2012000351696,8
1729,2012000351763,8
1730,2012000351954,8
1731,2012000351972,8
1732,2012000352144,8
1733,2012000352294,8
1734,2012000352483,8
1735,2012000352546,8
1736,2012000352585,8
1737,2012000352934,8
1738,2012000352957,8
1739,2012000353093,8
1740,2012000353165,8
1741,2012000353337,8
1742,2012000353628,8
1743,2012000354013,8
1744,2012000354117,8
1745,2012000354148,8
1746,2012000354459,8
1747,2012000354503,8
1748,2012000354560,8
1749,2012000354817,8
1750,2012000355024,8
1751,2012000355172,8
1752,2012000355360,8
1753,2012000355436,8
1754,2012000355793,8
1755,2012000355794,8
1756,2012000356011,8
1757,2012000356272,8
1758,2012000356308,8
1759,2012000356946,8
1760,2012000357589,8
1761,2012000358418,8
1762,2012000358579,8
1763,2012000358584,8
1764,2012000358666,8
1765,2012000358974,8
1766,2012000359214,8
1767,2012000359531,8
1768,2012000359575,8
1769,2012000359703,8
1770,2012000359742,8
1771,2012000359932,8
1772,2012000360187,8
1773,2012000360222,8
1774,2012000360412,8
1775,2012000360565,8
1776,2012000360632,8
1777,2012000360798,8
1778,2012000361043,8
1779,2012000361169,8
1780,2012000361253,8
1781,2012000361388,8
1782,2012000361458,8
1783,2012000361566,8
1784,2012000361588,8
1785,2012000361732,8
1786,2012000362347,8
1787,2012000362496,8
1788,2012000362500,8
1789,2012000362677,8
1790,2012000362699,8
1791,2012000363375,8
1792,2012000363401,8
1793,2012000363973,8
1794,2012000364008,8
1795,2012000364038,8
1796,2012000364066,8
1797,2012000364138,8
1798,2012000364423,8
1799,2012000364517,8
1800,2012000364591,8
1801,2012000364640,8
1802,2012000364884,8
1803,2012000364888,8
1804,2012000364986,8
1805,2012000365263,8
1806,2012000365857,8
1807,2012000366074,8
1808,2012000366094,8
1809,2012000366407,8
1810,2012000366511,8
1811,2012000366563,8
1812,2012000366666,8
1813,2012000367186,8
1814,2012000367244,8
1815,2012000367458,8
1816,2012000367620,8
1817,2012000367702,8
1818,2012000368247,8
1819,2012000368251,8
1820,2012000368338,8
1821,2012000368643,8
1822,2012000368682,8
1823,2012000368992,8
1824,2012000369095,8
1825,2012000369969,8
1826,2012000370616,8
1827,2012000370778,8
1828,2012000370786,8
1829,2012000371024,8
1830,2012000371133,8
1831,2012000371234,8
1832,2012000372432,8
1833,2012000372442,8
1834,2012000372561,8
1835,2012000372648,8
1836,2012000372675,8
1837,2012000373094,8
1838,2012000373130,8
1839,2012000373281,8
1840,2012000373383,8
1841,2012000373635,8
1842,2012000374404,8
1843,2012000375006,8
1844,2012000375233,8
1845,2012000375306,8
1846,2012000375379,8
1847,2012000375438,8
1848,2012000375754,8
1849,2012000375831,8
1850,2012000376123,8
1851,2012000376367,8
1852,2012000376436,8
1853,2012000377213,8
1854,2012000377238,8
1855,2012000378001,8
1856,2012000378073,8
1857,2012000378651,8
1858,2012000378789,8
1859,2012000378888,8
1860,2012000379021,8
1861,2012000379661,8
1862,2012000379817,8
1863,2012000379933,8
1864,2012000380098,8
1865,2012000380155,8
1866,2012000380287,8
1867,2012000380478,8
1868,2012000380983,8
1869,2012000380987,8
1870,2012000381356,8
1871,2012000381810,8
1872,2012000382928,8
1873,2012000383454,8
1874,2012000383543,8
1875,2012000383842,8
1876,2012000383966,8
1877,2012000383967,8
1878,2012000384115,8
1879,2012000384408,8
1880,2012000384766,8
1881,2012000384909,8
1882,2012000385133,8
1883,2012000385168,8
1884,2012000385513,8
1885,2012000386713,8
1886,2012000386729,8
1887,2012000386780,8
1888,2012000386825,8
1889,2012000386831,8
1890,2012000387001,8
1891,2012000387212,8
1892,2012000387225,8
1893,2012000387554,8
1894,2012000387566,8
1895,2012000387846,8
1896,2012000387850,8
1897,2012000387920,8
1898,2012000388655,8
1899,2012000389066,8
1900,2012000389251,8
1901,2012000389409,8
1902,2012000389541,8
1903,2012000389646,8
1904,2012000389681,8
1905,2012000390335,8
1906,2012000390452,8
1907,2012000390714,8
1908,2012000391087,8
1909,2012000391766,8
1910,2012000392816,8
1911,2012000393289,8
1912,2012000393314,8
1913,2012000393447,8
1914,2012000393525,8
1915,2012000393671,8
1916,2012000394089,8
1917,2012000394305,8
1918,2012000394697,8
1919,2012000395014,8
1920,2012000395231,8
1921,2012000395267,8
1922,2012000395883,8
1923,2012000395969,8
1924,2012000396077,8
1925,2012000396276,8
1926,2012000396463,8
1927,2012000397015,8
1928,2012000397161,8
1929,2012000397516,8
1930,2012000397760,8
1931,2012000397833,8
1932,2012000398037,8
1933,2012000398320,8
1934,2012000398368,8
1935,2012000398488,8
1936,2012000398639,8
1937,2012000398650,8
1938,2012000398849,8
1939,2012000399297,8
1940,2012000399325,8
1941,2012000399542,8
1942,2012000399701,8
1943,2012000399835,8
1944,2012000399860,8
1945,2012000400036,8
1946,2012000400042,8
1947,2012000400147,8
1948,2012000400633,8
1949,2012000400724,8
1950,2012000401004,8
1951,2012000401241,8
1952,2012000401444,8
1953,2012000401643,8
1954,2012000401780,8
1955,2012000401784,8
1956,2012000402039,8
1957,2012000402203,8
1958,2012000402350,8
1959,2012000402805,8
1960,2012000403058,8
1961,2012000403238,8
1962,2012000403556,8
1963,2012000403859,8
1964,2012000404085,8
1965,2012000404133,8
1966,2012000404594,8
1967,2012000404760,8
1968,2012000404833,8
1969,2012000405434,8
1970,2012000405723,8
1971,2012000405968,8
1972,2012000406110,8
1973,2012000406324,8
1974,2012000406562,8
1975,2012000407106,8
1976,2012000407378,8
1977,2012000407659,8
1978,2012000407916,8
1979,2012000408235,8
1980,2012000408648,8
1981,2012000408670,8
1982,2012000408883,8
1983,2012000409106,8
1984,2012000409166,8
1985,2012000409211,8
1986,2012000409346,8
1987,2012000409415,8
1988,2012000409509,8
1989,2012000409742,8
1990,2012000410229,8
1991,2012000410573,8
1992,2012000411361,8
1993,2012000412122,8
1994,2012000412186,8
1995,2012000412290,8
1996,2012000412565,8
1997,2012000412604,8
1998,2012000412940,8
1999,2012000412964,8
2000,2012000412965,8
2001,2012000412983,8
2002,2012000413388,8
2003,2012000413657,8
2004,2012000414352,8
2005,2012000414428,8
2006,2012000414686,8
2007,2012000414770,8
2008,2012000414863,8
2009,2012000415234,8
2010,2012000415634,8
2011,2012000416152,8
2012,2012000416293,8
2013,2012000416374,8
2014,2012000416442,8
2015,2012000416835,8
2016,2012000416843,8
2017,2012000417884,8
2018,2012000417900,8
2019,2012000418096,8
2020,2012000418490,8
2021,2012000418511,8
2022,2012000418758,8
2023,2012000418799,8
2024,2012000418940,8
2025,2012000419043,8
2026,2012000419157,8
2027,2012000419468,8
2028,2012000419496,8
2029,2012000419933,8
2030,2012000420015,8
2031,2012000420093,8
2032,2012000420107,8
2033,2012000420581,8
2034,2012000420797,8
2035,2012000421201,8
2036,2012000421277,8
2037,2012000421474,8
2038,2012000421525,8
2039,2012000421877,8
2040,2012000422095,8
2041,2012000422330,8
2042,2012000422693,8
2043,2012000423568,8
2044,2012000423613,8
2045,2012000423633,8
2046,2012000423785,8
2047,2012000423973,8
2048,2012000424078,8
2049,2012000424089,8
2050,2012000424298,8
2051,2012000424525,8
2052,2012000424573,8
2053,2012000424691,8
2054,2012000424768,8
2055,2012000425382,8
2056,2012000425589,8
2057,2012000425611,8
2058,2012000425963,8
2059,2012000426145,8
2060,2012000426258,8
2061,2012000426388,8
2062,2012000426431,8
2063,2012000426476,8
2064,2012000426756,8
2065,2012000426778,8
2066,2012000426792,8
2067,2012000426853,8
2068,2012000426939,8
2069,2012000427300,8
2070,2012000427410,8
2071,2012000427560,8
2072,2012000428215,8
2073,2012000428381,8
2074,2012000428456,8
2075,2012000428627,8
2076,2012000428671,8
2077,2012000429372,8
2078,2012000429669,8
2079,2012000430061,8
2080,2012000430324,8
2081,2012000430522,8
2082,2012000430597,8
2083,2012000430822,8
2084,2012000431371,8
2085,2012000431482,8
2086,2012000431733,8
2087,2012000432262,8
2088,2012000432530,8
2089,2012000432629,8
2090,2012000432695,8
2091,2012000432878,8
2092,2012000433128,8
2093,2012000433262,8
2094,2012000433285,8
2095,2012000433318,8
2096,2012000433503,8
2097,2012000433978,8
2098,2012000434184,8
2099,2012000434209,8
2100,2012000434439,8
2101,2012000434463,8
2102,2012000434531,8
2103,2012000434707,8
2104,2012000434870,8
2105,2012000435034,8
2106,2012000435603,8
2107,2012000435614,8
2108,2012000435707,8
2109,2012000435736,8
2110,2012000435781,8
2111,2012000436000,8
2112,2012000436526,8
2113,2012000436590,8
2114,2012000436635,8
2115,2012000436879,8
2116,2012000436972,8
2117,2012000437072,8
2118,2012000437125,8
2119,2012000437286,8
2120,2012000437309,8
2121,2012000437408,8
2122,2012000437547,8
2123,2012000437609,8
2124,2012000437820,8
2125,2012000438138,8
2126,2012000438154,8
2127,2012000438454,8
2128,2012000438514,8
2129,2012000439282,8
2130,2012000440115,8
2131,2012000440238,8
2132,2012000440318,8
2133,2012000440399,8
2134,2012000440958,8
2135,2012000441050,8
2136,2012000441338,8
2137,2012000441436,8
2138,2012000441567,8
2139,2012000441592,8
2140,2012000441906,8
2141,2012000441933,8
2142,2012000441982,8
2143,2012000442069,8
2144,2012000443009,8
2145,2012000443721,8
2146,2012000443994,8
2147,2012000444015,8
2148,2012000444268,8
2149,2012000444555,8
2150,2012000444706,8
2151,2012000444740,8
2152,2012000444915,8
2153,2012000445025,8
2154,2012000445045,8
2155,2012000445056,8
2156,2012000445357,8
2157,2012000445844,8
2158,2012000446282,8
2159,2012000446403,8
2160,2012000446438,8
2161,2012000446504,8
2162,2012000446674,8
2163,2012000446802,8
2164,2012000446853,8
2165,2012000446859,8
2166,2012000446931,8
2167,2012000447233,8
2168,2012000447435,8
2169,2012000447467,8
2170,2012000447612,8
2171,2012000447666,8
2172,2012000447780,8
2173,2012000447917,8
2174,2012000447971,8
2175,2012000448072,8
2176,2012000448265,8
2177,2012000448294,8
2178,2012000448578,8
2179,2012000448651,8
2180,2012000448718,8
2181,2012000448728,8
2182,2012000449342,8
2183,2012000449460,8
2184,2012000449725,8
2185,2012000449822,8
2186,2012000450342,8
2187,2012000450482,8
2188,2012000450609,8
2189,2012000450652,8
2190,2012000450796,8
2191,2012000451197,8
2192,2012000451209,8
2193,2012000451243,8
2194,2012000451518,8
