,AGEP,CITWP,DDRS
57631,29,,2.0
57632,32,,2.0
57633,2,,
57634,1,,
57635,44,,2.0
57636,52,,2.0
57637,14,,2.0
57638,13,,2.0
57639,21,,2.0
57640,18,,2.0
57641,71,,2.0
57642,69,,2.0
57643,75,,2.0
57644,65,,2.0
57645,52,,2.0
57646,61,,2.0
57647,33,,2.0
57648,29,,2.0
57649,26,,2.0
57650,33,,2.0
57651,54,2000.0,2.0
57652,59,,2.0
57653,55,,2.0
57654,58,,1.0
57655,33,,2.0
57656,13,,2.0
57657,51,,2.0
57658,25,,2.0
57659,51,,1.0
57660,49,,2.0
57661,17,,2.0
57662,11,,2.0
57663,10,,2.0
57664,5,,2.0
57665,47,,2.0
57666,35,,2.0
57667,78,,2.0
57668,75,,2.0
57669,72,,2.0
57670,72,,2.0
57671,45,,2.0
57672,51,,2.0
57673,16,,2.0
57674,40,,2.0
57675,41,,2.0
57676,9,,2.0
57677,7,,2.0
57678,62,,2.0
57679,64,,2.0
57680,29,,2.0
57681,28,,2.0
57682,4,,
57683,2,,
57684,55,,2.0
57685,83,,2.0
57686,80,,2.0
57687,43,,2.0
57688,35,,2.0
57689,3,,
57690,30,,2.0
57691,21,,2.0
57692,43,,2.0
57693,39,,2.0
57694,18,,2.0
57695,15,,2.0
57696,14,,2.0
57697,10,,2.0
57698,77,,2.0
57699,45,,2.0
57700,32,,2.0
57701,29,,2.0
57702,5,,2.0
57703,3,,
57704,0,,
57705,83,,2.0
57706,84,,2.0
57707,34,,2.0
57708,11,,2.0
57709,31,,2.0
57710,69,,2.0
57711,66,,2.0
57712,55,,2.0
57713,51,,2.0
57714,72,,2.0
57715,80,,1.0
57716,62,,2.0
57717,64,,2.0
57718,44,,2.0
57719,53,,2.0
57720,20,,2.0
57721,66,,2.0
57722,59,,2.0
57723,80,,2.0
57724,82,,2.0
57725,57,,2.0
57726,58,,2.0
57727,53,,2.0
57728,49,,2.0
57729,76,,2.0
57730,69,,2.0
57731,69,,2.0
57732,39,2011.0,2.0
57733,37,,2.0
57734,12,2011.0,2.0
57735,8,,2.0
57736,6,,2.0
57737,16,,2.0
57738,14,,2.0
57739,12,,2.0
57740,59,,2.0
57741,55,,2.0
57742,38,,2.0
57743,55,,2.0
57744,15,,2.0
57745,56,,2.0
57746,61,,2.0
57747,70,,2.0
57748,44,,2.0
57749,58,,2.0
57750,61,,2.0
57751,56,,2.0
57752,65,,2.0
57753,53,,2.0
57754,71,,2.0
57755,67,,2.0
57756,49,,2.0
57757,74,,2.0
57758,70,,2.0
57759,32,,2.0
57760,23,,2.0
57761,4,,
57762,2,,
57763,18,,2.0
57764,60,,2.0
57765,53,,2.0
57766,51,,2.0
57767,50,,2.0
57768,29,,1.0
57769,84,,1.0
57770,70,,2.0
57771,49,,2.0
57772,43,,2.0
57773,42,,2.0
57774,45,,2.0
57775,58,,2.0
57776,54,,2.0
57777,45,,2.0
57778,45,,2.0
57779,6,,2.0
57780,1,,
57781,48,,2.0
57782,48,,2.0
57783,17,,2.0
57784,14,,2.0
57785,19,,2.0
57786,47,,2.0
57787,54,,2.0
57788,50,1982.0,2.0
57789,30,,2.0
57790,35,,2.0
57791,0,,
57792,33,,2.0
57793,34,,2.0
57794,36,,2.0
57795,69,,2.0
57796,89,,2.0
57797,85,,2.0
57798,29,,2.0
57799,52,,2.0
57800,31,,2.0
57801,8,,2.0
57802,6,,2.0
57803,3,,
57804,19,,2.0
57805,72,,2.0
57806,43,,2.0
57807,45,,2.0
57808,69,,2.0
57809,66,,2.0
57810,34,,2.0
57811,69,,2.0
57812,76,,2.0
57813,51,,2.0
57814,84,,2.0
57815,76,,2.0
57816,71,,2.0
57817,69,,2.0
57818,39,,2.0
57819,40,,2.0
57820,30,,2.0
57821,23,,2.0
57822,22,,2.0
57823,28,,2.0
57824,1,,
57825,76,,1.0
57826,29,,2.0
57827,21,,2.0
57828,2,,
57829,58,,2.0
57830,62,,2.0
57831,44,,2.0
57832,21,,2.0
57833,11,,2.0
57834,86,,1.0
57835,69,,2.0
57836,67,,2.0
57837,69,1999.0,2.0
57838,41,,2.0
57839,18,,2.0
57840,14,,2.0
57841,9,,2.0
57842,44,,2.0
57843,42,,2.0
57844,35,,2.0
57845,6,,2.0
57846,4,,
57847,41,,2.0
57848,36,,2.0
57849,9,,2.0
57850,8,,2.0
57851,78,1972.0,2.0
57852,60,,2.0
57853,67,,2.0
57854,25,,2.0
57855,62,,2.0
57856,60,,2.0
57857,61,,2.0
57858,63,,2.0
57859,58,,2.0
57860,57,,2.0
57861,70,,2.0
57862,70,,2.0
57863,69,,2.0
57864,26,,2.0
57865,77,,2.0
57866,73,1996.0,2.0
57867,41,,2.0
57868,41,,2.0
57869,52,,2.0
57870,64,,2.0
57871,64,,2.0
57872,68,,2.0
57873,44,,2.0
57874,45,,2.0
57875,17,,2.0
57876,14,,2.0
57877,12,,2.0
57878,73,,1.0
57879,65,,2.0
57880,60,,1.0
57881,57,,2.0
57882,57,,2.0
57883,72,,2.0
57884,50,,2.0
57885,12,,2.0
57886,34,,2.0
57887,9,,2.0
57888,5,,2.0
57889,52,,2.0
57890,17,,2.0
57891,14,,2.0
57892,88,,2.0
57893,29,,2.0
57894,56,,2.0
57895,69,,2.0
57896,62,,2.0
57897,57,,2.0
57898,68,,2.0
57899,24,,2.0
57900,29,,2.0
57901,2,,
57902,37,,2.0
57903,37,,2.0
57904,62,,2.0
57905,60,,2.0
57906,22,,2.0
57907,23,,2.0
57908,69,,2.0
57909,67,,2.0
57910,35,,2.0
57911,30,,2.0
57912,10,,2.0
57913,7,,2.0
57914,5,,2.0
57915,3,,
57916,41,,2.0
57917,8,,2.0
57918,73,,2.0
57919,26,,2.0
57920,25,,2.0
57921,24,,2.0
57922,63,,2.0
57923,63,,2.0
57924,86,,2.0
57925,39,,2.0
57926,37,,2.0
57927,15,,2.0
57928,12,,2.0
57929,7,,2.0
57930,83,,2.0
57931,64,,2.0
57932,36,,2.0
57933,28,,2.0
57934,67,,2.0
57935,68,,1.0
57936,37,,2.0
57937,42,,2.0
57938,14,,2.0
57939,12,,2.0
57940,33,,2.0
57941,35,,2.0
57942,9,,2.0
57943,8,,2.0
57944,6,,2.0
57945,1,,
57946,39,,2.0
57947,33,,2.0
57948,33,,2.0
57949,14,,2.0
57950,11,,2.0
57951,59,,2.0
57952,64,,2.0
57953,49,,2.0
57954,15,,2.0
57955,1,,
57956,66,,2.0
57957,62,,2.0
57958,60,,2.0
57959,58,,2.0
57960,52,,2.0
57961,21,,2.0
57962,2,,
57963,39,,2.0
57964,34,,2.0
57965,3,,
57966,41,,2.0
57967,47,2009.0,2.0
57968,49,,2.0
57969,67,,2.0
57970,64,,2.0
57971,63,,2.0
57972,62,,2.0
57973,29,,2.0
57974,32,,2.0
57975,10,,2.0
57976,8,,2.0
57977,6,,2.0
57978,29,,2.0
57979,31,,2.0
57980,30,,2.0
57981,48,,2.0
57982,44,,2.0
57983,15,,2.0
57984,63,,2.0
57985,64,,1.0
57986,61,,2.0
57987,67,,2.0
57988,42,,2.0
57989,12,,2.0
57990,8,,2.0
57991,4,,
57992,63,,2.0
57993,61,,2.0
57994,42,,2.0
57995,11,,2.0
57996,58,,2.0
57997,46,,2.0
57998,76,,1.0
57999,56,,2.0
58000,58,,2.0
58001,22,,2.0
58002,93,,2.0
58003,71,,2.0
58004,70,,2.0
58005,63,,2.0
58006,60,,2.0
58007,64,,2.0
58008,61,,2.0
58009,59,,2.0
58010,59,,2.0
58011,41,,2.0
58012,16,,2.0
58013,14,,2.0
58014,11,,2.0
58015,62,,2.0
58016,40,,2.0
58017,42,,2.0
58018,17,,2.0
58019,14,,1.0
58020,12,,2.0
58021,10,,2.0
58022,25,,2.0
58023,67,1983.0,2.0
58024,54,,2.0
58025,55,,2.0
58026,72,,2.0
58027,67,,2.0
58028,51,,2.0
58029,48,,2.0
58030,15,,2.0
58031,64,,2.0
58032,66,,2.0
58033,67,,2.0
58034,46,,2.0
58035,46,,2.0
58036,20,,1.0
58037,19,,2.0
58038,17,,2.0
58039,15,,2.0
58040,11,,2.0
58041,54,,2.0
58042,54,,2.0
58043,48,,2.0
58044,50,,2.0
58045,23,,2.0
58046,22,,2.0
58047,33,,2.0
58048,43,,2.0
58049,10,,2.0
58050,5,,2.0
58051,59,,2.0
58052,61,,2.0
58053,33,,2.0
58054,32,,2.0
58055,13,,2.0
58056,12,,2.0
58057,11,,2.0
58058,8,,2.0
58059,6,,2.0
58060,56,,2.0
58061,52,,2.0
58062,17,,2.0
58063,17,,2.0
58064,28,,2.0
58065,29,,2.0
58066,1,,
58067,54,,2.0
58068,54,,2.0
58069,56,,2.0
58070,70,,2.0
58071,45,,2.0
58072,18,,2.0
58073,11,,2.0
58074,79,,2.0
58075,77,,2.0
58076,24,,2.0
58077,7,,2.0
58078,5,,2.0
58079,1,,
58080,31,,2.0
58081,38,,2.0
58082,39,,2.0
58083,17,,2.0
58084,15,,2.0
58085,14,,2.0
58086,11,,2.0
58087,7,,2.0
58088,78,,2.0
58089,39,,2.0
58090,8,,2.0
58091,7,,2.0
58092,2,,
58093,30,,2.0
58094,89,1959.0,2.0
58095,60,,2.0
58096,62,,2.0
58097,58,,2.0
58098,58,,2.0
58099,29,,2.0
58100,63,,2.0
58101,35,,2.0
58102,34,,2.0
58103,29,,2.0
58104,9,,2.0
58105,7,,2.0
58106,5,,2.0
58107,4,,
58108,23,,2.0
58109,23,,2.0
58110,1,,
58111,23,,2.0
58112,22,,2.0
58113,2,,
58114,23,,2.0
58115,5,,2.0
58116,4,,
58117,44,,1.0
58118,69,,1.0
58119,72,,2.0
58120,67,,2.0
58121,35,,2.0
58122,38,,2.0
58123,12,,2.0
58124,10,,2.0
58125,6,,2.0
58126,1,,
58127,78,,2.0
58128,72,,1.0
58129,30,,2.0
58130,8,,2.0
58131,30,,2.0
58132,66,1971.0,2.0
58133,63,,2.0
58134,45,,2.0
58135,43,,2.0
58136,17,,2.0
58137,15,,2.0
58138,24,,2.0
58139,21,,2.0
58140,31,,2.0
58141,39,,2.0
58142,39,,2.0
58143,1,,
58144,17,,2.0
58145,13,,2.0
58146,71,,2.0
58147,64,,2.0
58148,41,,2.0
58149,18,,2.0
58150,52,,2.0
58151,54,,2.0
58152,17,,2.0
58153,15,,2.0
58154,46,2005.0,2.0
58155,40,,2.0
58156,14,,2.0
58157,12,,2.0
58158,10,,2.0
58159,7,,2.0
58160,4,,
58161,37,,2.0
58162,5,,2.0
58163,34,,2.0
58164,2,,
58165,30,,2.0
58166,33,,2.0
58167,37,,2.0
58168,64,,2.0
58169,21,,2.0
58170,20,,2.0
58171,68,,2.0
58172,64,,2.0
58173,45,,2.0
58174,43,,2.0
58175,19,,2.0
58176,15,,2.0
58177,65,,2.0
58178,62,,2.0
58179,93,,2.0
58180,73,,2.0
58181,40,,2.0
58182,47,,2.0
58183,80,,1.0
58184,28,,2.0
58185,31,,2.0
58186,7,,2.0
58187,3,,
58188,0,,
58189,61,,2.0
58190,54,,2.0
58191,36,,2.0
58192,13,,2.0
58193,11,,2.0
58194,9,,2.0
58195,7,,2.0
58196,5,,2.0
58197,35,,2.0
58198,40,,2.0
58199,19,,2.0
58200,18,,2.0
58201,36,,2.0
58202,13,,2.0
58203,10,,2.0
58204,34,,2.0
58205,35,,2.0
58206,10,,2.0
58207,47,,2.0
58208,48,,2.0
58209,15,,2.0
58210,36,,2.0
58211,39,,2.0
58212,19,,2.0
58213,16,,2.0
58214,5,,2.0
58215,45,2003.0,2.0
58216,40,2011.0,2.0
58217,15,,2.0
58218,36,2008.0,2.0
58219,34,,2.0
58220,12,,2.0
58221,8,,2.0
58222,66,,2.0
58223,67,,2.0
58224,46,,2.0
58225,22,,2.0
58226,18,,2.0
58227,14,,2.0
58228,20,,2.0
58229,55,,2.0
58230,22,,2.0
58231,18,,2.0
58232,61,,2.0
58233,52,,2.0
58234,58,,2.0
58235,19,,2.0
58236,65,,2.0
58237,59,,2.0
58238,25,,2.0
58239,8,,2.0
58240,6,,2.0
58241,5,,2.0
58242,5,,2.0
58243,3,,
58244,53,,2.0
58245,50,,2.0
58246,33,,2.0
58247,49,,2.0
58248,35,,2.0
58249,33,,2.0
58250,14,,2.0
58251,11,,2.0
58252,43,,2.0
58253,42,,2.0
58254,35,,2.0
58255,44,,2.0
58256,10,,2.0
58257,8,,2.0
58258,4,,
58259,61,,2.0
58260,67,,2.0
58261,39,,2.0
58262,37,,2.0
58263,3,,
58264,2,,
58265,80,,2.0
58266,40,,2.0
58267,20,,2.0
58268,17,,2.0
58269,15,,2.0
58270,68,,2.0
58271,67,,2.0
58272,43,,2.0
58273,45,,2.0
58274,17,,2.0
58275,15,,2.0
58276,11,,2.0
58277,19,,2.0
58278,22,,2.0
58279,30,,2.0
58280,30,,2.0
58281,1,,
58282,0,,
58283,52,,2.0
58284,60,,2.0
58285,57,,2.0
58286,57,,2.0
58287,54,,2.0
58288,37,,2.0
58289,33,,2.0
58290,11,,2.0
58291,80,,2.0
58292,56,,2.0
58293,73,,1.0
58294,27,,2.0
58295,29,,2.0
58296,60,,2.0
58297,56,,2.0
58298,61,,1.0
58299,60,,2.0
58300,36,,2.0
58301,62,,2.0
58302,61,,2.0
58303,67,,2.0
58304,68,,2.0
58305,39,,2.0
58306,31,,2.0
58307,18,,2.0
58308,25,,2.0
58309,32,,2.0
58310,24,,2.0
58311,23,,2.0
58312,20,,2.0
58313,19,,2.0
58314,67,,2.0
58315,29,,2.0
58316,31,,2.0
58317,32,,2.0
58318,33,,2.0
58319,12,,2.0
58320,7,,2.0
58321,2,,
58322,62,,2.0
58323,62,,2.0
58324,35,,2.0
58325,33,2003.0,2.0
58326,14,2010.0,2.0
58327,8,2008.0,2.0
58328,0,2015.0,
58329,50,,2.0
58330,49,,2.0
58331,37,,2.0
58332,39,,2.0
58333,16,,2.0
58334,12,,2.0
58335,8,,2.0
58336,6,,2.0
58337,3,,
58338,1,,
58339,74,,2.0
58340,70,,2.0
58341,50,,2.0
58342,19,,2.0
58343,19,,2.0
58344,15,,2.0
58345,34,,2.0
58346,55,,2.0
58347,54,,2.0
58348,56,,2.0
58349,56,,2.0
58350,61,,2.0
58351,56,,2.0
58352,35,,2.0
58353,35,,2.0
58354,12,,2.0
58355,5,,2.0
58356,44,,2.0
58357,44,,2.0
58358,18,,2.0
58359,15,,2.0
58360,8,,2.0
58361,52,,2.0
58362,51,,2.0
58363,29,,2.0
58364,29,,2.0
58365,2,,
58366,41,,2.0
58367,42,,2.0
58368,16,,2.0
58369,4,,
58370,48,,2.0
58371,67,,2.0
58372,72,,2.0
58373,53,,2.0
58374,54,,2.0
58375,27,,2.0
58376,3,,
58377,0,,
58378,45,,2.0
58379,27,,2.0
58380,33,,2.0
58381,68,,2.0
58382,73,,2.0
58383,30,,2.0
58384,41,,2.0
58385,46,,2.0
58386,9,,2.0
58387,5,,1.0
58388,66,,2.0
58389,28,,2.0
58390,31,,2.0
58391,62,,2.0
58392,67,,2.0
58393,35,,2.0
58394,36,,2.0
58395,10,,2.0
58396,7,,2.0
58397,0,,
58398,57,,2.0
58399,57,,2.0
58400,51,,2.0
58401,56,,2.0
58402,15,,2.0
58403,11,,2.0
58404,13,,2.0
58405,22,,2.0
58406,21,,2.0
58407,66,,2.0
58408,64,,2.0
58409,55,,2.0
58410,64,,2.0
58411,63,,2.0
58412,46,,2.0
58413,14,,2.0
58414,10,,2.0
58415,74,,2.0
58416,27,,2.0
58417,4,,
58418,72,,2.0
58419,29,,2.0
58420,24,,2.0
58421,40,,2.0
58422,74,,2.0
58423,51,,2.0
58424,37,,2.0
58425,15,,2.0
58426,14,,2.0
58427,11,,2.0
58428,11,,2.0
58429,64,,2.0
58430,58,,2.0
58431,83,,2.0
58432,18,,2.0
58433,61,,2.0
58434,55,,2.0
58435,65,,2.0
58436,59,,2.0
58437,67,,2.0
58438,45,,2.0
58439,50,,2.0
58440,21,,2.0
58441,64,,2.0
58442,67,,2.0
58443,57,,2.0
58444,58,,2.0
58445,38,,2.0
58446,30,,2.0
58447,84,,2.0
58448,86,,2.0
58449,68,,2.0
58450,70,,2.0
58451,75,,2.0
58452,24,,2.0
58453,61,,2.0
58454,64,,2.0
58455,12,,2.0
58456,10,,2.0
58457,9,,2.0
58458,68,,2.0
58459,59,,2.0
58460,69,,2.0
58461,24,,2.0
58462,72,,2.0
58463,59,,2.0
58464,76,,2.0
58465,41,,2.0
58466,40,,2.0
58467,41,,2.0
58468,7,,2.0
58469,46,,2.0
58470,76,,2.0
58471,78,,2.0
58472,22,,2.0
58473,3,,
58474,21,,2.0
58475,19,,2.0
58476,24,,2.0
58477,32,,2.0
58478,30,,2.0
58479,2,,
58480,8,,2.0
58481,30,,2.0
58482,43,,2.0
58483,45,,2.0
58484,83,,2.0
58485,51,,2.0
58486,62,,2.0
58487,59,,2.0
58488,69,,2.0
58489,72,,2.0
58490,42,,2.0
58491,42,,2.0
58492,13,,2.0
58493,11,,2.0
58494,37,,2.0
58495,48,,1.0
58496,8,,2.0
58497,26,,2.0
58498,23,,2.0
58499,57,,2.0
58500,62,,2.0
58501,61,,2.0
58502,60,,2.0
58503,57,1979.0,2.0
58504,58,,2.0
58505,87,,2.0
58506,42,,2.0
58507,25,,2.0
58508,5,,2.0
58509,20,,2.0
58510,49,,2.0
58511,48,,2.0
58512,16,,2.0
58513,63,,2.0
58514,64,,2.0
58515,53,,2.0
58516,22,,2.0
58517,35,,2.0
58518,35,,2.0
58519,7,,2.0
58520,60,,2.0
58521,13,,2.0
58522,39,,2.0
58523,55,,2.0
58524,61,,2.0
58525,86,,1.0
58526,29,,2.0
58527,3,,
58528,61,,2.0
58529,67,,2.0
58530,30,,2.0
58531,40,,2.0
58532,44,,2.0
58533,14,,2.0
58534,13,,2.0
58535,76,,2.0
58536,74,,2.0
58537,69,,2.0
58538,49,,2.0
58539,48,,2.0
58540,16,,2.0
58541,14,,2.0
58542,12,,2.0
58543,60,,2.0
58544,53,,2.0
58545,31,,2.0
58546,34,,2.0
58547,10,,2.0
58548,8,,2.0
58549,6,,2.0
58550,2,,
58551,66,2010.0,2.0
58552,59,2011.0,2.0
58553,23,,2.0
58554,23,,2.0
58555,67,2000.0,2.0
58556,64,,2.0
58557,38,,2.0
58558,29,,2.0
58559,57,,2.0
58560,55,,2.0
58561,31,,2.0
58562,26,,2.0
58563,82,,1.0
58564,81,,2.0
58565,21,,2.0
58566,41,,2.0
58567,42,,2.0
58568,15,,2.0
58569,58,,2.0
58570,57,,2.0
58571,67,,2.0
58572,73,,2.0
58573,71,,2.0
58574,69,,2.0
58575,38,,2.0
58576,42,,2.0
58577,11,,2.0
58578,8,,2.0
58579,6,,2.0
58580,49,,2.0
58581,85,,2.0
58582,83,,2.0
58583,53,,2.0
58584,57,,2.0
58585,54,,2.0
58586,57,,2.0
58587,66,,2.0
58588,28,,2.0
58589,69,,2.0
58590,67,,2.0
58591,66,,2.0
58592,33,,2.0
58593,50,,2.0
58594,52,,2.0
58595,61,,2.0
58596,81,,2.0
58597,29,,2.0
58598,29,,2.0
58599,84,,2.0
58600,83,,2.0
58601,41,,2.0
58602,42,2010.0,2.0
58603,10,,2.0
58604,6,,2.0
58605,61,,2.0
58606,71,,2.0
58607,75,,2.0
58608,23,,2.0
58609,36,,2.0
58610,27,,2.0
58611,2,,
58612,66,,2.0
58613,71,,2.0
58614,26,,2.0
58615,26,,2.0
58616,1,,
58617,0,,
58618,62,,2.0
58619,64,,2.0
58620,35,,2.0
58621,10,,2.0
58622,8,,2.0
58623,8,,2.0
58624,93,,1.0
58625,61,,2.0
58626,60,,2.0
58627,24,,2.0
58628,26,,2.0
58629,25,,2.0
58630,56,,2.0
58631,59,,2.0
58632,63,,2.0
58633,68,,2.0
58634,35,,2.0
58635,68,,2.0
58636,56,,2.0
58637,34,,2.0
58638,34,,2.0
58639,15,,2.0
58640,14,,2.0
58641,10,,2.0
58642,8,,2.0
58643,5,,2.0
58644,34,,2.0
58645,63,,2.0
58646,57,,2.0
58647,54,,2.0
58648,48,,2.0
58649,46,,2.0
58650,16,,2.0
58651,14,,2.0
58652,11,,2.0
58653,4,,
58654,46,,2.0
58655,51,,2.0
58656,20,,2.0
58657,18,,2.0
58658,13,,2.0
58659,9,,2.0
58660,31,,2.0
58661,32,,2.0
58662,9,,2.0
58663,7,,2.0
58664,2,,
58665,0,,
58666,43,,2.0
58667,41,1988.0,1.0
58668,20,,2.0
58669,17,,2.0
58670,13,,2.0
58671,24,,2.0
58672,21,,2.0
58673,33,2000.0,2.0
58674,30,,2.0
58675,6,,2.0
58676,1,,
58677,30,,2.0
58678,28,,2.0
58679,6,,2.0
58680,1,,
58681,62,,2.0
58682,76,,2.0
58683,76,,2.0
58684,34,,2.0
58685,71,,2.0
58686,40,,2.0
58687,34,,2.0
58688,16,,2.0
58689,14,,2.0
58690,45,,2.0
58691,51,,2.0
58692,17,,2.0
58693,15,,2.0
58694,12,,2.0
58695,30,,2.0
58696,37,,2.0
58697,36,,2.0
58698,14,,2.0
58699,13,,2.0
58700,10,,2.0
58701,6,,2.0
58702,5,,2.0
58703,2,,
58704,67,,2.0
58705,63,,2.0
58706,64,,2.0
58707,56,,2.0
58708,71,,2.0
58709,65,,2.0
58710,60,,2.0
58711,63,,2.0
58712,20,,2.0
58713,58,,2.0
58714,59,,2.0
58715,64,,2.0
58716,62,,2.0
58717,63,,2.0
58718,64,,2.0
58719,33,,2.0
58720,35,,2.0
58721,63,,2.0
58722,85,,2.0
58723,40,,2.0
58724,36,,2.0
58725,13,,2.0
58726,8,,2.0
58727,5,,2.0
58728,74,,2.0
58729,37,,2.0
58730,27,,2.0
58731,2,,
58732,0,,
58733,47,,2.0
58734,47,,2.0
58735,23,,2.0
58736,23,,2.0
58737,17,,2.0
58738,68,,2.0
58739,56,,2.0
58740,31,,2.0
58741,27,,2.0
58742,4,,
58743,1,,
58744,30,,2.0
58745,28,,2.0
58746,73,,2.0
58747,70,,2.0
58748,63,,1.0
58749,59,,2.0
58750,56,,2.0
58751,48,,2.0
58752,46,,2.0
58753,16,,2.0
58754,14,,2.0
58755,93,,2.0
58756,93,,2.0
58757,67,,2.0
58758,60,,2.0
58759,65,,2.0
58760,28,,2.0
58761,27,,2.0
58762,9,,2.0
58763,8,,2.0
58764,80,,2.0
58765,76,,2.0
58766,67,,2.0
58767,67,,2.0
58768,63,,2.0
58769,73,,2.0
58770,35,,2.0
58771,36,,2.0
58772,11,,2.0
58773,9,,2.0
58774,4,,
58775,2,,
58776,61,,2.0
58777,39,,2.0
58778,73,,2.0
58779,73,,2.0
58780,78,,2.0
58781,58,,2.0
58782,55,,2.0
58783,72,,2.0
58784,66,,2.0
58785,36,,2.0
58786,37,,2.0
58787,18,,2.0
58788,11,,2.0
58789,75,,2.0
58790,76,,2.0
58791,51,,2.0
58792,45,,2.0
58793,35,,1.0
58794,18,,2.0
58795,2,,
58796,29,,2.0
58797,1,,
58798,24,,2.0
58799,65,,2.0
58800,62,,2.0
58801,16,,2.0
58802,65,,2.0
58803,67,,2.0
58804,44,2006.0,2.0
58805,44,2006.0,2.0
58806,15,,2.0
58807,13,,2.0
58808,55,,2.0
58809,56,,2.0
58810,49,,2.0
58811,51,,2.0
58812,20,,2.0
58813,16,,2.0
58814,74,,2.0
58815,71,,2.0
58816,62,,2.0
58817,62,,2.0
58818,71,,2.0
58819,65,,2.0
58820,42,,2.0
58821,32,,2.0
58822,29,,2.0
58823,31,,2.0
58824,0,,
58825,8,,2.0
58826,46,,2.0
58827,41,,2.0
58828,10,,2.0
58829,8,,2.0
58830,15,,2.0
58831,13,,2.0
58832,8,,2.0
58833,18,,2.0
58834,54,2008.0,2.0
58835,86,,1.0
58836,42,,2.0
58837,44,,2.0
58838,18,,2.0
58839,13,,2.0
58840,15,,2.0
58841,9,,2.0
58842,63,,2.0
58843,60,,2.0
58844,77,,2.0
58845,77,,2.0
58846,32,,2.0
58847,29,,2.0
58848,42,,2.0
58849,46,,2.0
58850,2,,
58851,13,,2.0
58852,9,,2.0
58853,69,,2.0
58854,67,,2.0
58855,53,,2.0
58856,50,,2.0
58857,49,,2.0
58858,55,,2.0
58859,77,,2.0
58860,81,,2.0
58861,28,,2.0
58862,29,,2.0
58863,10,,2.0
58864,5,,2.0
58865,3,,
58866,1,,
58867,49,,2.0
58868,46,,2.0
58869,72,,1.0
58870,51,,2.0
58871,53,,2.0
58872,61,,2.0
58873,60,,2.0
58874,11,,2.0
58875,22,,2.0
58876,27,,2.0
58877,22,,2.0
58878,21,,2.0
58879,41,,2.0
58880,17,,2.0
58881,6,,2.0
58882,68,,2.0
58883,51,,2.0
58884,61,,2.0
58885,26,,2.0
58886,32,,2.0
58887,45,,2.0
58888,39,,2.0
58889,4,,
58890,73,,2.0
58891,58,,2.0
58892,57,,2.0
58893,80,,2.0
58894,83,,2.0
58895,25,,2.0
58896,25,,2.0
58897,25,,2.0
58898,29,,2.0
58899,32,,2.0
58900,9,,2.0
58901,6,,2.0
58902,5,,2.0
58903,3,,
58904,32,,2.0
58905,32,,2.0
58906,54,,2.0
58907,52,,2.0
58908,21,,2.0
58909,61,,2.0
58910,37,,2.0
58911,43,,2.0
58912,15,,2.0
58913,13,,2.0
58914,10,,2.0
58915,6,,2.0
58916,77,,2.0
58917,76,,2.0
58918,49,,2.0
58919,15,,2.0
58920,37,,2.0
58921,16,,2.0
58922,14,,2.0
58923,35,,2.0
58924,37,1999.0,2.0
58925,49,,2.0
58926,56,,2.0
58927,32,,2.0
58928,48,,2.0
58929,23,,2.0
58930,68,,2.0
58931,58,,2.0
58932,18,,2.0
58933,29,,2.0
58934,31,,2.0
58935,4,,
58936,12,,2.0
58937,10,,2.0
58938,7,,2.0
58939,6,,2.0
58940,86,,1.0
58941,54,,2.0
58942,57,,2.0
58943,51,,2.0
58944,60,,2.0
58945,41,,2.0
58946,66,,2.0
58947,64,,2.0
58948,86,,1.0
58949,66,,2.0
58950,70,,2.0
58951,68,,2.0
58952,69,,2.0
58953,69,,2.0
58954,64,,2.0
58955,64,,2.0
58956,78,,2.0
58957,38,,2.0
58958,23,,2.0
58959,27,,2.0
58960,56,,2.0
58961,69,,2.0
58962,47,,2.0
58963,20,,2.0
58964,65,,2.0
58965,66,,2.0
58966,73,,2.0
58967,70,,2.0
58968,76,,1.0
58969,32,,2.0
58970,16,,2.0
58971,69,,2.0
58972,35,,2.0
58973,69,,2.0
58974,68,,2.0
58975,65,,2.0
58976,61,,2.0
58977,53,,2.0
58978,23,,2.0
58979,22,,2.0
58980,21,,2.0
58981,52,,2.0
58982,52,,2.0
58983,47,,2.0
58984,37,,2.0
58985,8,,2.0
58986,2,,
58987,73,,2.0
58988,76,,2.0
58989,34,,2.0
58990,37,,2.0
58991,9,,2.0
58992,8,,2.0
58993,15,,2.0
58994,20,,2.0
58995,23,,2.0
58996,24,1994.0,2.0
58997,51,,2.0
58998,17,,2.0
58999,34,,2.0
59000,33,,2.0
59001,36,,2.0
59002,13,,2.0
59003,11,,2.0
59004,35,,2.0
59005,35,,2.0
59006,11,,2.0
59007,8,,2.0
59008,7,,2.0
59009,4,,
59010,30,,2.0
59011,31,,2.0
59012,4,,
59013,2,,
59014,53,,2.0
59015,28,,2.0
59016,73,,1.0
59017,28,,2.0
59018,14,,2.0
59019,77,,2.0
59020,73,,2.0
59021,75,,2.0
59022,58,,2.0
59023,73,,2.0
59024,67,,2.0
59025,42,,2.0
59026,88,,2.0
59027,53,,2.0
59028,51,,2.0
59029,50,,2.0
59030,66,,2.0
59031,22,,2.0
59032,51,,2.0
59033,57,,2.0
59034,43,,2.0
59035,18,,2.0
59036,16,,2.0
59037,58,,2.0
59038,49,,2.0
59039,45,,2.0
59040,43,,2.0
